Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50,Anomaly_Label,Anomaly_Score,Anomaly_Status
-1.26549,6.09201,0.30411,-2.90376,-0.981,5.31702,-0.55917,9.09387,0.13734,4.19868,-1.29492,-2.81547,1,0.064916628655248,Normal
-0.91233,4.78728,-0.53955,-2.54079,-1.36359,5.07177,0.32373,8.80938,0.54936,4.54203,0.6867,-4.34583,1,0.07409464008393812,Normal
-0.77499,3.28635,-0.86328,-2.44269,-1.6677,3.46293,0.34335,9.27045,0.23544,4.09077,0.4905,-4.36545,1,0.0865198349826955,Normal
-1.2753,4.33602,-0.981,-2.48193,-1.54017,3.61989,0.80442,9.20178,0.30411,3.47274,-1.36359,-5.01291,1,0.07950663005507985,Normal
-1.03986,4.19868,-0.71613,-2.08953,-1.14777,3.64932,-0.06867,9.06444,0.84366,4.07115,-0.44145,-4.27716,1,0.10015459461281495,Normal
-0.99081,3.27654,-0.75537,-2.09934,-1.73637,1.98162,0.84366,8.68185,0.42183,3.02148,0.31392,-4.18887,1,0.10387338493220044,Normal
-1.57941,2.70756,-0.95157,-1.57941,-1.16739,2.08953,1.19682,7.62237,1.46169,3.05091,-1.22625,-3.29616,1,0.11530321770779894,Normal
-1.19682,3.2373,-0.90252,-1.97181,-0.42183,2.1582,1.54017,8.2404,0.76518,4.08096,-2.75661,-3.924,1,0.09746951529853892,Normal
-1.52055,2.21706,-0.41202,0.05886,-0.91233,0.0,0.89271,8.66223,0.91233,4.25754,0.2943,-2.69775,1,0.1171450260040694,Normal
-0.83385,2.77623,-1.33416,1.58922,0.11772,-1.38321,1.31454,7.72047,1.92276,3.22749,-0.48069,-0.85347,1,0.12730285980167028,Normal
-0.46107,3.88476,-1.32435,2.76642,0.55917,-1.8639,1.50093,7.77933,2.11896,2.14839,1.09872,-0.44145,1,0.109184371543457,Normal
-0.3924,3.54141,-0.83385,3.68856,0.50031,0.11772,0.83385,7.12206,2.3544,1.61865,0.03924,0.24525,1,0.12383341083440286,Normal
-0.64746,3.89457,-0.06867,4.68918,1.05948,-0.36297,0.22563,8.11287,0.90252,0.96138,2.40345,0.90252,1,0.11695687319244918,Normal
-0.36297,3.95343,-0.22563,4.99329,1.14777,0.66708,1.06929,7.19073,1.33416,1.34397,0.33354,1.92276,1,0.12544117889263934,Normal
0.28449,5.53284,0.73575,4.50279,1.34397,0.72594,0.07848,6.36669,1.61865,-0.28449,-0.59841,0.85347,1,0.12155268545671427,Normal
0.21582,4.99329,1.09872,5.31702,0.83385,0.15696,0.53955,5.17968,0.95157,0.981,0.73575,0.17658,1,0.12885699554601543,Normal
0.22563,6.19992,0.65727,5.80752,0.60822,0.03924,-0.32373,5.25816,-0.81423,1.04967,-1.25568,0.44145,1,0.11534389551766688,Normal
1.22625,6.49422,1.04967,5.75847,0.71613,2.14839,-0.23544,3.7278,1.42245,0.06867,-2.4525,1.59903,1,0.10709747654357588,Normal
0.81423,7.42617,0.87309,6.10182,0.99081,1.21644,-0.84366,2.82528,1.04967,-0.8829,-3.71799,1.4715,1,0.09984464848945146,Normal
0.92214,6.6708,0.92214,6.94548,0.83385,1.31454,-0.24525,2.93319,0.38259,-1.33416,0.1962,2.47212,1,0.11569593041615417,Normal
1.12815,6.02334,1.49112,5.72904,1.82466,0.74556,-0.2943,4.2183,-0.36297,-1.42245,0.13734,1.38321,1,0.1188491184357654,Normal
1.16739,6.26859,1.13796,4.23792,0.96138,2.0601,-0.25506,3.99267,0.4905,-2.51136,-1.75599,1.24587,1,0.1260744985404365,Normal
1.32435,5.82714,1.78542,4.24773,0.89271,3.55122,-1.03986,2.91357,0.43164,-2.48193,-1.04967,-0.56898,1,0.1307409131738752,Normal
0.94176,6.11163,1.72656,3.83571,1.0791,1.19682,-0.5886,4.84614,-0.30411,-2.72718,0.25506,-0.11772,1,0.12737226908944005,Normal
1.98162,6.11163,1.85409,2.60946,1.60884,1.12815,-0.31392,5.94486,0.01962,-2.61927,-3.58065,-0.43164,1,0.09814414906097141,Normal
1.69713,5.7879,1.34397,1.48131,0.5886,2.68794,-0.72594,4.57146,0.70632,-3.10977,-3.09996,-0.57879,1,0.12740250983751644,Normal
0.64746,5.70942,1.98162,1.49112,0.51012,3.66894,-0.66708,4.99329,-1.04967,-3.65913,-2.18763,0.75537,1,0.11898120929197392,Normal
1.59903,5.22873,2.36421,1.55979,1.67751,3.25692,0.26487,6.70023,-0.2943,-2.93319,-0.981,0.14715,1,0.12927842228840386,Normal
1.44207,5.74866,1.92276,1.65789,2.36421,3.75723,0.28449,6.68061,0.61803,-3.24711,-2.75661,0.91233,1,0.10902423710395331,Normal
1.13796,5.53284,1.94238,-0.02943,2.12877,2.11896,-0.06867,8.57394,0.46107,-3.26673,0.27468,-0.70632,1,0.11514026567245883,Normal
0.4905,5.05215,2.23668,-2.05029,2.36421,3.83571,-0.55917,8.54451,0.20601,-2.09934,2.06991,-0.46107,1,0.09602986997925334,Normal
1.21644,5.45436,1.39302,-3.2373,2.24649,2.66832,-0.85347,10.77138,0.17658,-2.0601,-1.08891,-1.73637,1,0.07453644850624719,Normal
0.74556,6.04296,1.34397,-3.39426,1.21644,2.90376,-0.56898,10.0062,0.2943,-1.63827,0.21582,-2.34459,1,0.08687312894897242,Normal
-0.16677,7.1613,0.6867,-3.68856,1.14777,3.70818,-0.54936,10.47708,-0.5886,-0.71613,1.13796,-3.94362,1,0.07358855038375661,Normal
-0.48069,5.76828,0.96138,-4.35564,0.89271,4.94424,-1.33416,8.95653,0.06867,0.02943,1.01043,-2.72718,1,0.08456978177747726,Normal
0.05886,5.62113,0.22563,-5.44455,0.76518,4.38507,-1.01043,8.72109,1.88352,-1.04967,-2.72718,-3.56103,1,0.06426528188221675,Normal
-0.84366,6.21954,-0.59841,-5.14044,-0.11772,6.69042,-0.81423,7.22997,0.24525,-0.53955,-0.03924,-3.8259,1,0.07643043470680949,Normal
-0.82404,6.98472,-0.30411,-4.93443,-0.46107,5.43474,-1.36359,7.08282,0.91233,0.59841,0.14715,-3.15882,1,0.07630955858731109,Normal
-0.8829,6.46479,-0.35316,-5.06196,-1.33416,6.05277,-1.43226,6.55308,2.62908,2.04048,-0.4905,-2.62908,1,0.04995688631655221,Normal
-0.72594,6.89643,-1.43226,-5.2974,-0.82404,5.36607,-1.49112,6.49422,1.98162,2.00124,-1.45188,-3.70818,1,0.05674428673124998,Normal
-1.28511,7.22997,-1.69713,-5.74866,-1.26549,3.41388,-1.80504,5.38569,0.59841,2.46231,0.31392,-5.55246,1,0.05694663411778195,Normal
-1.0791,7.12206,-2.0601,-4.39488,-1.23606,1.70694,-1.01043,5.28759,2.21706,2.93319,-2.48193,-4.65975,1,0.0691596421884807,Normal
-0.6867,5.91543,-2.21706,-2.63889,-1.72656,2.11896,-1.67751,3.95343,2.85471,2.33478,-2.07972,-4.97367,1,0.08212198356993433,Normal
-0.42183,6.10182,-2.67813,-2.38383,-1.41264,1.82466,-1.34397,2.7468,3.42369,1.67751,-1.98162,-3.93381,1,0.08945716655775021,Normal
-1.21644,6.1803,-2.63889,-2.00124,-0.86328,3.55122,-0.981,2.56041,1.54998,1.08891,-0.86328,-2.11896,1,0.1300565889181764,Normal
-0.71613,6.15087,-1.67751,-0.26487,-0.24525,3.16863,-0.13734,2.69775,2.67813,1.54017,-2.57022,-0.15696,1,0.12152763741088224,Normal
0.65727,5.71923,-1.43226,-0.38259,-0.22563,1.69713,-1.19682,1.88352,3.08034,0.77499,-1.25568,-0.75537,1,0.1375540279002247,Normal
-0.24525,7.10244,-1.42245,1.08891,-0.47088,1.30473,-0.42183,2.38383,2.88414,1.98162,1.78542,-0.20601,1,0.11894969961437424,Normal
0.24525,6.72966,-1.84428,2.20725,0.6867,-0.20601,-0.50031,3.11958,3.16863,2.00124,0.3924,-0.48069,1,0.10967223540573773,Normal
0.91233,7.70085,-0.50031,4.19868,1.49112,-1.09872,-0.50031,1.70694,4.07115,1.30473,-0.99081,0.04905,1,0.10573419019435204,Normal
0.84366,7.82838,-0.76518,4.23792,1.81485,-1.73637,-1.12815,2.1582,1.97181,0.82404,-1.03005,-0.30411,1,0.11367365744145969,Normal
0.56898,8.17173,-0.4905,4.26735,2.44269,-2.79585,-0.24525,0.7848,2.30535,0.30411,1.85409,1.35378,1,0.0954667908375249,Normal
0.14715,7.81857,-1.15758,4.23792,2.58984,-0.17658,0.34335,1.71675,1.62846,-0.11772,-1.60884,2.5506,1,0.10648351925975369,Normal
0.70632,8.08344,-0.38259,5.74866,2.31516,1.73637,-0.20601,1.14777,0.64746,0.03924,-1.32435,1.84428,1,0.1079069113827757,Normal
0.74556,9.11349,0.33354,5.80752,1.77561,1.3734,-0.83385,1.87371,1.19682,-0.34335,0.44145,0.11772,1,0.10405165509642356,Normal
0.65727,9.55494,-0.30411,6.75909,2.38383,1.46169,0.07848,2.21706,1.95219,-0.36297,1.60884,0.35316,1,0.08935869981917388,Normal
0.42183,10.48689,-0.50031,7.24959,1.68732,2.76642,0.0,3.75723,1.46169,-0.73575,-1.23606,0.31392,1,0.08304484687615582,Normal
0.51012,10.35936,0.89271,8.68185,1.55979,0.56898,-0.84366,3.19806,1.45188,-1.23606,-0.54936,-0.28449,1,0.09004441024426202,Normal
0.26487,9.68247,0.84366,7.3575,0.96138,-0.64746,-1.20663,3.69837,1.20663,-2.01105,1.77561,-1.21644,1,0.07707689579999921,Normal
-0.40221,8.96634,0.08829,7.04358,1.20663,1.84428,-0.42183,4.6107,1.58922,-1.92276,-0.89271,-1.87371,1,0.08865312229794653,Normal
-0.01962,7.75971,-0.15696,6.06258,0.61803,4.13982,0.04905,5.26797,1.43226,-2.50155,-2.05029,-2.72718,1,0.08505982357436076,Normal
-0.36297,6.56289,0.40221,5.80752,0.54936,3.93381,-0.57879,5.91543,0.56898,-2.98224,-0.57879,-3.12939,1,0.09594852680058663,Normal
-0.42183,6.36669,-1.05948,2.80566,0.0981,3.89457,0.06867,7.13187,1.81485,-3.77685,0.79461,-3.61989,1,0.09035676056608388,Normal
0.27468,6.31764,-1.29492,2.37402,0.11772,5.77809,0.17658,9.10368,1.70694,-4.48317,-0.52974,-4.22811,1,0.0477423421503394,Normal
0.0,5.32683,-1.42245,2.57022,-0.41202,5.69961,0.02943,10.1043,1.40283,-4.23792,-0.17658,-3.8259,1,0.0451894880698393,Normal
-0.18639,6.00372,-0.60822,1.29492,-0.5886,4.71861,-0.0981,10.87929,1.4715,-4.62051,1.74618,-3.69837,1,0.05678378872723944,Normal
0.08829,5.36607,-1.29492,0.20601,-0.43164,3.21768,0.18639,11.03625,2.10915,-4.85595,1.78542,-4.06134,1,0.06699862589405081,Normal
-0.31392,4.69899,-1.49112,-1.23606,-0.63765,5.86638,-0.35316,11.2815,1.65789,-4.96386,1.19682,-4.7088,1,0.050300992897543584,Normal
-0.75537,4.15944,-1.30473,-1.19682,-1.62846,7.40655,0.05886,10.9872,1.28511,-4.34583,1.51074,-4.91481,1,0.03350913975584585,Normal
-0.01962,3.61008,-0.92214,-4.01229,-1.05948,4.52241,-0.30411,11.34036,1.74618,-4.43412,0.61803,-4.81671,1,0.06391921541856066,Normal
0.67689,3.16863,-2.37402,-5.89581,-1.30473,4.34583,-0.20601,10.94796,2.06991,-3.65913,1.41264,-4.50279,1,0.03900309908777477,Normal
0.26487,3.25692,-3.03129,-6.84738,-1.58922,6.12144,-0.50031,10.63404,1.57941,-2.98224,1.08891,-5.09139,1,0.021527561576845766,Normal
0.73575,3.28635,-2.62908,-7.39674,-2.37402,4.71861,-1.26549,9.97677,1.2753,-2.33478,3.60027,-5.4936,1,0.018107236946256933,Normal
1.25568,3.24711,-2.50155,-7.50465,-1.83447,2.52117,-1.63827,9.1233,2.66832,-1.46169,3.39426,-4.83633,1,0.03012426742122387,Normal
1.04967,4.3164,-3.14901,-6.51384,-1.78542,1.22625,-1.77561,8.39736,2.87433,-0.41202,2.57022,-5.71923,1,0.03883274175796725,Normal
0.63765,3.97305,-2.65851,-5.12082,-1.75599,3.17844,-1.81485,7.1613,2.69775,-0.99081,3.11958,-4.67937,1,0.056437586832760844,Normal
0.44145,3.924,-2.58003,-5.9841,-2.26611,2.49174,-1.94238,6.44517,2.26611,-0.61803,1.95219,-3.50217,1,0.05257683168338301,Normal
1.33416,4.37526,-2.19744,-4.56165,-1.64808,0.23544,-1.46169,5.70942,2.69775,-0.33354,2.19744,-2.2563,1,0.09656470562064956,Normal
1.54998,4.57146,-2.49174,-4.93443,-1.72656,0.21582,-1.40283,5.23854,2.3544,0.45126,3.93381,-3.4335,1,0.06904278595784508,Normal
1.28511,4.25754,-2.71737,-3.07053,-2.09934,1.52055,-1.16739,4.04172,2.36421,0.56898,2.27592,-3.15882,1,0.1002273940908659,Normal
2.2563,3.98286,-2.39364,-2.6487,-1.06929,0.60822,-1.31454,3.89457,1.74618,1.2753,1.80504,-2.75661,1,0.1249752330324671,Normal
3.02148,4.43412,-2.01105,-1.69713,-0.2943,-1.62846,-1.42245,3.27654,1.93257,1.16739,2.56041,-1.58922,1,0.12574521674444072,Normal
2.65851,4.35564,-2.11896,-1.15758,0.42183,-0.05886,-0.64746,3.42369,2.67813,1.70694,2.08953,-1.35378,1,0.1292843595817565,Normal
2.10915,6.16068,-1.95219,0.16677,0.00981,-0.89271,-0.16677,2.80566,2.54079,0.76518,0.10791,-0.22563,1,0.1325614793315512,Normal
1.65789,5.86638,-1.63827,1.00062,1.2753,-0.12753,-0.13734,3.76704,1.01043,0.6867,0.80442,-0.67689,1,0.14959110299789435,Normal
1.73637,5.17968,-0.62784,0.50031,1.21644,-1.74618,-0.43164,4.19868,1.50093,-0.08829,4.13001,0.03924,1,0.12187398002356481,Normal
2.19744,5.35626,-0.77499,0.71613,1.36359,-0.13734,0.24525,3.61989,1.87371,-0.44145,1.1772,-0.3924,1,0.14900984936561673,Normal
2.12877,5.13063,-1.34397,1.77561,1.2753,1.15758,0.07848,4.13001,1.88352,-1.03005,0.07848,-1.23606,1,0.1450780979783845,Normal
2.0601,4.38507,-0.77499,1.90314,1.97181,-0.20601,0.08829,5.16006,1.05948,-2.20725,0.75537,-0.82404,1,0.13854669582860252,Normal
2.33478,4.47336,0.30411,2.02086,2.11896,-2.75661,-0.36297,5.04234,-0.82404,-2.41326,2.92338,-0.8829,1,0.12570910274292396,Normal
2.10915,4.86576,0.08829,1.35378,2.05029,-1.61865,0.67689,3.8259,0.01962,-2.49174,-0.84366,-1.62846,1,0.14874605889190917,Normal
1.15758,4.5126,-0.80442,1.83447,1.48131,-1.20663,0.50031,4.64994,0.00981,-1.82466,-0.86328,-2.91357,1,0.14835530016929344,Normal
0.25506,4.20849,0.64746,1.54998,1.89333,-1.14777,-0.02943,4.91481,-1.91295,-2.79585,-0.26487,-2.8449,1,0.14116770204331885,Normal
-0.10791,4.64994,1.52055,0.56898,1.98162,-0.63765,-0.50031,5.45436,-0.77499,-3.12939,0.28449,-4.25754,1,0.1409538780432893,Normal
0.22563,4.96386,0.97119,0.70632,1.49112,-0.51012,0.07848,6.29802,-0.76518,-3.83571,-3.16863,-4.64013,1,0.11247762018383273,Normal
-0.0981,4.94424,-0.06867,-0.55917,1.23606,-0.95157,-0.44145,7.01415,-0.93195,-4.20849,-2.10915,-6.98472,1,0.11173756307370908,Normal
-0.21582,3.84552,1.03005,-0.36297,0.83385,-0.77499,-0.86328,7.48503,-1.82466,-5.32683,-0.15696,-6.33726,1,0.10048085806221108,Normal
-0.18639,3.61989,0.44145,-1.51074,0.0,-0.10791,-0.20601,7.50465,-1.60884,-5.3955,-0.0981,-7.50465,1,0.10243569382085321,Normal
0.3924,3.61008,-0.11772,-1.4715,-1.2753,1.36359,0.92214,7.14168,-1.58922,-4.60089,-2.87433,-6.83757,1,0.08768191728924674,Normal
-0.07848,2.79585,0.02943,-1.81485,-1.26549,2.42307,0.16677,7.40655,-2.54079,-3.65913,-1.33416,-8.48565,1,0.0877472692938509,Normal
-1.39302,3.52179,1.33416,-2.44269,-0.85347,0.95157,-0.40221,8.20116,-0.38259,-3.88476,-0.02943,-8.76033,1,0.08724412518781932,Normal
-1.00062,3.4335,0.81423,-3.70818,-1.35378,2.07972,0.95157,8.34831,-0.50031,-4.00248,-1.70694,-8.85843,1,0.08333954660268322,Normal
-0.25506,2.88414,0.25506,-4.44393,-1.81485,2.99205,0.63765,8.79957,0.21582,-4.46355,-3.36483,-9.77076,1,0.04411150534085834,Normal
-0.26487,2.73699,0.77499,-5.07177,-1.73637,2.19744,0.23544,9.18216,0.40221,-5.08158,-1.22625,-9.44703,1,0.04951812782277293,Normal
-0.63765,2.53098,1.06929,-5.06196,-2.27592,1.69713,1.06929,9.45684,3.0411,-5.75847,1.06929,-9.25083,1,0.03708937430682707,Normal
-0.31392,3.90438,0.22563,-4.72842,-2.8449,3.25692,1.24587,8.91729,2.53098,-5.53284,0.25506,-9.7119,1,0.03682391698466647,Normal
0.92214,2.05029,-0.26487,-5.51322,-2.96262,4.88538,0.34335,8.25021,2.59965,-5.80752,0.63765,-9.33912,1,0.03023102651673537,Normal
0.3924,0.89271,-0.37278,-5.44455,-2.23668,4.52241,0.51993,7.32807,1.51074,-5.85657,1.03986,-9.29007,1,0.05011879195450758,Normal
0.05886,1.11834,-0.7848,-5.46417,-2.61927,2.72718,0.8829,7.03377,4.25754,-5.886,1.77561,-7.97553,1,0.049678137087360075,Normal
-0.27468,1.26549,-1.50093,-5.63094,-2.59965,2.62908,0.26487,6.43536,2.53098,-5.40531,1.20663,-6.89643,1,0.059331665472169226,Normal
0.46107,0.36297,-0.5886,-6.05277,-2.65851,4.67937,-0.15696,6.26859,2.75661,-5.71923,0.76518,-7.29864,1,0.05179809682034492,Normal
0.64746,1.51074,-1.20663,-4.76766,-1.88352,2.27592,-0.24525,5.1012,4.1202,-5.09139,0.40221,-6.75909,1,0.08344561735171524,Normal
0.15696,0.80442,-1.15758,-4.64013,-1.83447,2.0601,-0.20601,4.8069,4.13001,-4.65975,1.31454,-5.02272,1,0.07914844926368392,Normal
0.36297,2.08953,-1.1772,-4.2183,-1.28511,2.62908,-0.2943,3.06072,2.47212,-5.05215,0.56898,-5.75847,1,0.12034147107327592,Normal
1.03005,2.22687,-1.52055,-3.22749,-1.29492,2.41326,-0.59841,1.97181,3.50217,-4.27716,0.67689,-4.56165,1,0.11018761601598254,Normal
1.09872,1.87371,-0.73575,-2.69775,-0.99081,1.04967,-0.03924,1.6677,3.11958,-4.17906,1.19682,-4.24773,1,0.12706424562185198,Normal
0.57879,2.29554,-1.09872,-2.87433,-1.09872,0.15696,-0.46107,0.85347,3.10977,-3.52179,2.67813,-3.48255,1,0.12732862488036306,Normal
0.74556,1.89333,-0.51012,-3.08034,-0.26487,0.47088,-0.36297,0.6867,2.12877,-3.4335,1.16739,-2.98224,1,0.1501389708956024,Normal
1.6677,1.59903,-0.64746,-2.29554,-0.15696,-1.01043,0.21582,-0.57879,3.3354,-3.32559,2.09934,-2.05029,1,0.14309053785005532,Normal
1.65789,2.0601,-0.25506,-1.48131,0.73575,-2.17782,1.25568,0.30411,3.64932,-3.05091,1.91295,-2.02086,1,0.14180986686503938,Normal
1.18701,2.96262,0.10791,-1.11834,0.65727,-2.53098,0.36297,-0.36297,2.65851,-3.34521,0.61803,-1.71675,1,0.14915656501898278,Normal
2.32497,2.19744,1.21644,-0.89271,1.18701,-1.58922,0.7848,-1.35378,1.81485,-3.30597,0.53955,-1.82466,1,0.15941254465826327,Normal
2.54079,2.36421,0.52974,-0.12753,1.26549,-2.37402,1.60884,-2.07972,1.81485,-3.26673,0.59841,-3.12939,1,0.1484409472794746,Normal
2.51136,2.23668,0.85347,-0.41202,1.00062,-2.21706,1.14777,-1.46169,1.15758,-3.61008,0.15696,-4.00248,1,0.1475122986148122,Normal
2.13858,2.37402,0.99081,-1.77561,0.63765,-0.47088,1.02024,-2.46231,0.60822,-3.87495,0.30411,-4.905,1,0.14490538031146394,Normal
2.91357,1.32435,0.51993,-0.981,0.73575,-1.29492,1.83447,-1.77561,0.76518,-4.86576,-0.53955,-5.83695,1,0.12977535317429162,Normal
2.09934,1.95219,0.59841,-1.99143,1.36359,-3.66894,1.09872,-1.14777,0.91233,-5.67018,-0.20601,-6.63156,1,0.12134005858717078,Normal
1.8639,1.77561,1.40283,-1.15758,1.23606,-3.18825,1.85409,-0.34335,0.56898,-6.70023,0.44145,-6.55308,1,0.12425430053017344,Normal
1.54017,1.48131,0.20601,-2.62908,2.02086,-1.8639,1.0791,-0.99081,-0.23544,-6.28821,-0.66708,-7.59294,1,0.1281221756626464,Normal
1.6677,1.4715,0.36297,-2.98224,1.38321,-3.06072,0.77499,-1.84428,0.32373,-6.59232,-0.45126,-6.87681,1,0.12636220820886285,Normal
0.72594,2.16801,0.35316,-4.27716,1.51074,-2.62908,1.23606,-1.05948,-0.67689,-7.18092,-1.38321,-6.6708,1,0.11637736051521974,Normal
0.00981,1.20663,0.89271,-5.09139,1.09872,-1.52055,0.99081,-1.42245,0.04905,-6.89643,-1.74618,-7.53408,1,0.11163204787020026,Normal
-0.26487,0.71613,0.0981,-5.79771,0.81423,-0.94176,-0.14715,-2.48193,0.57879,-6.83757,-2.61927,-8.829,1,0.08969090676054392,Normal
0.45126,-0.92214,0.12753,-5.99391,0.38259,-2.12877,-0.24525,-1.98162,0.41202,-6.91605,-2.11896,-9.79038,1,0.09380773876743159,Normal
-1.06929,-1.42245,0.21582,-7.42617,-0.46107,-2.31516,-0.03924,-1.12815,0.73575,-7.01415,-3.27654,-9.60399,1,0.06601502683685506,Normal
-0.8829,-0.56898,0.11772,-7.69104,-0.20601,-2.26611,-0.73575,-1.28511,0.17658,-7.72047,-1.67751,-9.43722,1,0.07559922644388811,Normal
-0.79461,-1.73637,-0.16677,-6.71985,-0.51012,-3.41388,-0.32373,-0.73575,1.1772,-7.66161,-2.20725,-9.45684,1,0.06762183716923231,Normal
-0.55917,-1.08891,-0.51012,-8.05401,-0.23544,-5.15025,-0.10791,-1.25568,1.38321,-6.78852,-1.58922,-8.55432,1,0.06739472147117509,Normal
-1.35378,-1.61865,0.21582,-8.9271,-0.47088,-6.03315,0.14715,-1.81485,2.1582,-7.68123,-2.22687,-8.07363,1,0.05271831834910751,Normal
-0.81423,-1.55979,-0.22563,-7.52427,0.6867,-3.3354,-0.4905,-2.1582,2.77623,-7.0632,-1.49112,-9.42741,1,0.06917335080762038,Normal
-0.31392,-3.02148,0.22563,-7.74009,-0.26487,-5.06196,-0.23544,-1.74618,3.98286,-7.14168,-1.73637,-8.95653,1,0.05721008101244124,Normal
-0.63765,-3.52179,-0.01962,-7.63218,-0.0981,-4.06134,-0.37278,-0.981,3.66894,-7.21035,-0.53955,-8.91729,1,0.0657736488780381,Normal
-0.31392,-4.5126,-0.46107,-7.79895,0.0,-4.64994,0.15696,-0.79461,4.91481,-8.6328,-1.81485,-8.79957,1,0.04048005900705637,Normal
1.03986,-4.32621,-0.51012,-6.10182,0.04905,-4.04172,-0.2943,0.07848,5.3955,-8.5347,0.69651,-8.77014,1,0.05596625620501827,Normal
0.56898,-4.32621,-0.90252,-4.3164,0.21582,-3.69837,0.01962,-0.54936,5.96448,-8.15211,1.40283,-7.44579,1,0.07792281192956674,Normal
0.42183,-3.87495,-1.2753,-4.46355,0.83385,-4.76766,-0.46107,-0.51993,5.20911,-7.76952,0.82404,-7.62237,1,0.06663785717254905,Normal
0.05886,-4.22811,-1.03986,-4.32621,0.94176,-5.14044,0.14715,-1.24587,5.57208,-7.28883,0.59841,-7.59294,1,0.07368723459324161,Normal
1.06929,-4.04172,-0.57879,-2.38383,1.29492,-5.79771,-0.14715,-1.12815,4.83633,-7.38693,2.31516,-6.51384,1,0.06044062316388171,Normal
0.24525,-4.2183,-0.43164,-2.18763,0.73575,-4.27716,0.03924,-1.45188,4.93443,-6.85719,3.80628,-6.13125,1,0.06971157838612774,Normal
-0.14715,-5.25816,-1.28511,-2.61927,2.01105,-2.23668,-0.60822,-0.03924,4.45374,-6.71004,2.68794,-6.58251,1,0.07246646552969649,Normal
0.51993,-5.83695,-0.28449,-1.90314,1.70694,-3.8259,-0.23544,-0.45126,4.36545,-6.48441,0.4905,-6.6708,1,0.08560737789995437,Normal
1.11834,-5.35626,-0.44145,-1.2753,2.51136,-3.70818,0.30411,-0.82404,3.60027,-6.00372,2.08953,-6.00372,1,0.09730554349042714,Normal
0.43164,-3.39426,-0.37278,-1.03986,1.83447,-3.7278,-0.57879,-2.00124,3.90438,-6.21954,2.24649,-4.74804,1,0.09582510015691059,Normal
0.79461,-3.93381,-0.32373,-0.16677,2.90376,-4.64994,-0.31392,-2.57022,2.01105,-6.3765,0.83385,-4.26735,1,0.10293386611253041,Normal
0.981,-4.47336,-0.26487,-0.46107,1.80504,-4.85595,0.59841,-4.14963,2.57022,-6.04296,0.74556,-4.65975,1,0.10580752594887083,Normal
0.59841,-4.3164,0.64746,-1.31454,1.63827,-5.24835,-0.10791,-5.28759,1.6677,-6.02334,1.55979,-4.79709,1,0.11231379223856136,Normal
0.21582,-3.98286,-0.41202,-1.85409,2.14839,-1.21644,-0.46107,-5.82714,1.03986,-6.49422,-0.13734,-4.49298,1,0.1187772581474586,Normal
0.67689,-4.75785,-0.65727,-1.29492,1.59903,-1.98162,-0.34335,-5.67999,0.08829,-6.78852,0.22563,-5.6898,1,0.123723418696157,Normal
0.06867,-5.66037,0.40221,-1.8639,1.09872,-5.04234,-0.07848,-5.65056,-0.06867,-6.79833,0.00981,-6.70023,1,0.09579673402192623,Normal
0.73575,-5.86638,0.07848,-2.6487,2.08953,-5.35626,0.03924,-5.63094,-0.46107,-7.53408,-1.41264,-7.01415,1,0.08237303453498618,Normal
0.52974,-5.60151,-0.26487,-2.43288,2.38383,-2.96262,0.46107,-5.4936,-0.80442,-8.05401,0.0981,-7.91667,1,0.09230265269504678,Normal
1.1772,-6.39612,-1.41264,-2.60946,1.54017,-7.12206,0.56898,-5.70942,-1.79523,-7.42617,0.43164,-8.39736,1,0.06197503812613597,Normal
0.74556,-6.04296,-0.96138,-4.46355,1.45188,-6.04296,1.35378,-5.66037,-1.15758,-7.95591,0.51012,-9.52551,1,0.07381252402336086,Normal
0.66708,-5.64075,-1.01043,-6.14106,1.28511,-7.29864,1.42245,-6.10182,-0.89271,-8.12268,0.0,-8.90748,1,0.05563179247825556,Normal
0.96138,-6.33726,-2.12877,-6.68061,0.45126,-4.43412,1.12815,-5.56227,-0.96138,-9.21159,1.19682,-10.04544,1,0.05863003774296671,Normal
0.26487,-6.84738,-2.0601,-6.89643,-0.80442,-6.35688,0.52974,-4.8069,-1.83447,-9.00558,0.54936,-10.72233,1,0.03905524726375448,Normal
-0.24525,-7.39674,-1.41264,-9.00558,-0.82404,-6.81795,1.00062,-4.16925,-1.10853,-8.93691,2.3544,-12.23307,1,0.01382473821275021,Normal
-0.54936,-6.13125,-1.21644,-8.68185,-1.02024,-5.09139,1.30473,-3.22749,-1.34397,-8.31888,1.53036,-12.60585,1,0.03681880827851752,Normal
0.08829,-5.84676,-1.85409,-8.70147,-2.17782,-5.1993,1.15758,-2.60946,-0.34335,-7.93629,0.62784,-13.37103,1,0.02856403954585296,Normal
-0.5886,-5.85657,-1.04967,-9.03501,-1.94238,-7.86762,0.75537,-2.03067,-0.7848,-7.43598,3.16863,-13.30236,-1,-0.00461827851468577,Anomaly
-1.5696,-5.96448,-1.40283,-10.70271,-1.70694,-6.867,1.04967,-2.62908,1.30473,-6.92586,1.89333,-12.15459,1,0.004321217515379838,Normal
