Crack1_30,Crack2_30,Crack3_30,Crack4_30,Crack5_30,Crack6_30
0.65727,1.95219,-4.05153,0.62784,1.84428,-0.83385
-1.75599,-2.59965,-0.40221,2.20725,1.49112,-3.41388
-2.61927,0.95157,0.92214,0.38259,-0.04905,-0.91233
-3.52179,-6.19011,-4.17906,-1.70694,-1.62846,-3.95343
0.90252,1.18701,0.17658,-0.3924,-0.3924,5.01291
-2.32497,-1.94238,-1.962,1.10853,1.84428,-3.46293
-0.85347,-0.21582,3.42369,0.0,-0.82404,1.98162
0.06867,-2.19744,3.71799,0.0,0.56898,-2.62908
0.34335,0.00981,1.08891,-0.8829,0.34335,5.12082
0.61803,-1.57941,-1.74618,0.37278,1.04967,-0.51012
1.79523,1.35378,-2.05029,1.75599,0.70632,1.7658
0.16677,0.28449,-0.03924,-0.21582,-0.85347,-0.08829
-0.81423,1.94238,1.4715,1.11834,0.7848,3.90438
-1.89333,-0.93195,1.33416,0.54936,-0.91233,0.55917
-0.69651,-0.13734,0.12753,-0.28449,-0.51993,-2.26611
-2.02086,-2.34459,0.4905,1.82466,2.86452,2.18763
1.06929,0.0,1.74618,1.25568,-0.15696,2.09934
2.8449,1.0791,3.03129,1.15758,0.47088,-2.40345
0.7848,-0.44145,0.59841,0.14715,0.7848,-0.63765
0.73575,-2.62908,-2.37402,-1.26549,1.2753,3.60027
-4.30659,-8.6328,-4.94424,-4.34583,-2.85471,-1.90314
0.55917,0.03924,1.99143,0.93195,0.44145,3.3354
0.96138,1.87371,-1.48131,2.46231,-0.57879,1.32435
1.68732,1.06929,0.28449,2.43288,1.34397,1.3734
-0.87309,1.70694,-0.31392,0.981,0.73575,-0.95157
1.62846,0.08829,-0.981,1.60884,-0.08829,1.60884
0.48069,0.81423,0.04905,2.27592,-1.15758,-0.99081
1.06929,2.40345,4.09077,0.90252,0.2943,-3.16863
5.82714,-1.09872,1.87371,4.34583,-0.02943,0.50031
1.03986,1.31454,0.35316,-0.50031,0.05886,0.25506
1.57941,0.85347,-2.86452,-0.62784,-3.01167,-0.32373
0.91233,-0.50031,1.49112,-0.50031,4.07115,-0.99081
1.54998,0.87309,-0.61803,0.70632,1.11834,-2.39364
1.78542,2.98224,0.55917,1.75599,-0.7848,1.61865
1.98162,-2.16801,2.24649,-2.05029,2.3544,2.79585
-1.16739,0.47088,2.68794,0.81423,-0.61803,0.24525
-0.4905,1.20663,0.28449,-0.2943,-1.92276,1.30473
0.67689,-2.27592,-0.74556,-3.32559,0.36297,0.76518
-1.15758,-0.64746,-0.2943,1.21644,2.32497,-5.20911
0.59841,-2.08953,0.84366,1.42245,-2.13858,-0.94176
0.96138,1.77561,3.40407,1.61865,-1.1772,-3.68856
0.05886,1.20663,0.3924,-0.28449,-1.38321,0.00981
-7.71066,-2.0601,-8.22078,-5.84676,-2.24649,-5.45436
2.61927,4.35564,2.943,-1.68732,-0.05886,-2.59965
0.64746,-2.73699,0.3924,-0.86328,-0.54936,-0.87309
0.79461,3.21768,-0.63765,-2.90376,-2.10915,2.42307
2.92338,0.96138,0.99081,-0.93195,-0.95157,5.61132
0.77499,2.26611,1.42245,-0.12753,0.79461,-5.09139
1.54017,2.42307,0.53955,2.59965,1.48131,0.40221
-0.05886,-2.66832,-2.70756,2.00124,-0.10791,-2.31516
0.35316,0.36297,1.52055,0.0,0.06867,-2.90376
2.58984,3.59046,0.46107,1.10853,-0.53955,4.00248
1.01043,0.86328,-2.58003,-1.45188,-2.24649,0.4905
1.03986,1.38321,2.10915,1.05948,-2.26611,-2.10915
-0.42183,-2.67813,-1.41264,-1.34397,3.42369,-1.98162
1.04967,-1.38321,0.25506,1.93257,2.0601,-1.51074
3.95343,-0.53955,4.17906,2.36421,1.7658,-1.40283
1.13796,1.91295,-0.42183,-3.03129,-1.88352,-1.75599
-0.0981,-0.76518,0.38259,1.95219,1.35378,-2.58984
1.55979,1.81485,-0.17658,1.25568,-1.71675,2.10915
0.89271,-1.88352,-3.42369,-0.52974,-0.37278,2.32497
0.99081,1.62846,0.97119,-0.41202,-0.03924,2.05029
-7.41636,-2.0601,-4.13001,-5.25816,-3.98286,-5.03253
-0.54936,-0.07848,0.35316,1.34397,-0.34335,-5.08158
-0.13734,1.05948,-0.70632,3.17844,3.61989,-3.37464
-0.61803,0.53955,0.75537,0.08829,1.88352,-0.46107
-0.67689,-0.96138,0.87309,2.01105,4.40469,-0.12753
0.83385,-1.19682,-1.40283,1.15758,-0.81423,-2.17782
0.36297,-1.1772,-1.28511,-0.2943,2.47212,0.56898
-1.51074,1.51074,1.46169,2.31516,-1.63827,2.26611
-5.21892,-6.90624,-3.57084,-4.23792,1.05948,-0.96138
-7.29864,-1.29492,-4.85595,-4.14963,-0.48069,-1.19682
2.80566,5.30721,0.48069,2.83509,1.92276,0.4905
0.12753,1.08891,-1.97181,-2.2563,-2.34459,0.17658
1.49112,-0.51993,0.35316,-1.79523,1.74618,1.26549
-0.86328,0.18639,-1.19682,-1.13796,3.69837,0.04905
0.21582,-1.18701,0.07848,2.22687,-1.94238,-3.70818
2.39364,-2.61927,-0.66708,-2.27592,1.95219,5.33664
0.94176,1.5696,-1.80504,1.69713,0.10791,-0.02943
-2.19744,-2.89395,1.11834,0.93195,1.26549,-0.31392
2.87433,0.82404,-1.69713,0.23544,-1.09872,1.06929
2.39364,1.73637,-3.91419,-0.17658,-0.16677,3.90438
6.50403,2.19744,1.44207,1.23606,0.27468,6.60213
-1.59903,0.80442,-0.03924,-1.26549,1.05948,-2.04048
1.52055,-1.15758,1.87371,1.28511,2.1582,0.20601
-0.27468,-1.50093,-2.59965,0.26487,2.53098,1.20663
-0.60822,0.79461,-0.24525,0.03924,2.09934,-0.38259
2.57022,-0.54936,1.81485,0.33354,1.64808,0.36297
-6.23916,-7.29864,-2.36421,-2.63889,1.35378,-0.59841
2.34459,1.05948,-3.67875,0.13734,-2.20725,0.02943
-1.33416,-0.66708,1.45188,1.49112,0.51012,-2.16801
-0.83385,1.31454,1.63827,0.07848,-2.6487,0.97119
-0.80442,2.81547,-1.2753,0.32373,-0.65727,1.41264
-0.54936,-1.21644,-1.02024,1.30473,-1.34397,1.53036
1.21644,-1.09872,1.79523,1.38321,-0.73575,1.99143
0.5886,-0.31392,1.09872,1.13796,-3.48255,-0.56898
-1.2753,0.73575,-0.96138,3.58065,1.68732,0.21582
0.56898,-1.97181,0.02943,-3.35502,-0.34335,1.39302
1.03005,-1.52055,-1.29492,-0.59841,3.50217,0.67689
-0.70632,2.81547,1.08891,0.92214,-1.92276,-3.01167
0.66708,0.74556,-1.16739,-1.20663,-2.99205,-0.42183
1.64808,2.00124,3.97305,1.58922,-2.65851,-2.47212
2.06991,1.85409,-0.67689,0.46107,0.35316,3.1392
-0.91233,-3.57084,-1.70694,1.03005,1.74618,0.3924
-1.11834,0.34335,-2.32497,0.34335,1.39302,0.45126
3.35502,1.46169,0.89271,0.82404,1.19682,5.09139
-0.79461,0.34335,-2.41326,0.03924,0.95157,0.05886
1.5696,-0.56898,-1.36359,-2.75661,0.95157,1.61865
1.02024,0.62784,-0.31392,-3.48255,2.08953,-0.25506
-5.95467,-3.87495,-8.77995,-5.93505,-5.20911,-5.69961
0.8829,0.4905,1.73637,-0.3924,-1.21644,-2.44269
-0.35316,1.05948,0.67689,-0.11772,-1.67751,0.63765
2.39364,-0.91233,-0.05886,1.6677,0.25506,2.13858
-1.16739,-2.54079,-0.90252,1.68732,-0.64746,-3.98286
0.84366,-0.61803,-3.87495,1.57941,1.53036,4.79709
-1.65789,-0.08829,2.21706,-1.24587,-2.31516,2.86452
-0.20601,-2.59965,-1.69713,2.19744,1.05948,2.72718
3.74742,-0.61803,2.1582,2.14839,1.26549,5.84676
-2.4525,-0.46107,-0.12753,0.54936,-1.21644,-0.46107
3.57084,3.05091,0.96138,0.82404,1.41264,2.75661
0.52974,-0.00981,0.50031,1.88352,4.48317,-0.22563
-0.89271,-1.12815,0.23544,1.15758,-0.14715,1.25568
-9.73152,-5.77809,-6.92586,-3.47274,0.14715,0.85347
0.74556,-1.35378,-1.42245,2.95281,1.8639,-0.21582
-0.55917,-0.51012,-0.23544,-0.10791,1.38321,-1.58922
0.75537,1.40283,2.4525,2.05029,-1.90314,0.67689
-2.67813,2.39364,-1.36359,1.49112,1.01043,0.92214
-0.93195,-0.54936,0.83385,1.7658,-2.6487,-2.77623
-2.52117,2.0601,-1.64808,-0.43164,-0.26487,-2.88414
3.63951,2.75661,1.99143,0.25506,0.55917,6.12144
-1.28511,-2.62908,-0.56898,-1.64808,2.09934,-0.90252
-0.96138,-5.55246,-1.85409,0.44145,-0.61803,-1.14777
1.91295,-2.23668,0.40221,-1.58922,-0.56898,-1.90314
3.49236,-1.25568,2.82528,1.91295,0.30411,6.03315
0.2943,-0.79461,-1.52055,0.07848,1.40283,-3.31578
0.0,0.69651,0.50031,-2.51136,1.6677,-1.22625
2.46231,1.57941,0.05886,2.90376,-0.46107,2.46231
3.26673,-1.62846,1.52055,2.39364,0.67689,-2.89395
-0.22563,0.1962,-1.82466,0.99081,1.15758,-2.02086
-2.53098,-1.2753,0.81423,1.0791,-1.22625,-4.18887
-3.85533,-4.92462,-3.67875,-2.58984,0.04905,-3.61008
2.24649,5.37588,1.64808,1.48131,-0.11772,3.96324
1.24587,0.34335,-3.01167,0.38259,-2.1582,1.49112
-1.02024,1.45188,-0.08829,1.90314,0.77499,-0.13734
1.85409,2.32497,-0.75537,-2.16801,-1.75599,1.50093
-1.06929,-2.88414,-0.82404,2.49174,-0.92214,-1.40283
3.55122,0.3924,1.05948,1.51074,1.85409,2.23668
0.0981,2.02086,2.50155,0.16677,-0.8829,3.7278
1.63827,0.44145,-0.36297,-0.01962,-0.64746,-1.02024
0.65727,0.7848,0.31392,2.0601,-2.00124,0.77499
1.50093,-1.93257,-0.25506,2.6487,-0.66708,0.63765
2.53098,4.6107,0.67689,2.24649,2.53098,0.57879
0.99081,1.75599,-1.34397,-0.37278,1.72656,1.18701
0.16677,0.79461,-0.22563,0.45126,-1.11834,1.50093
0.03924,-0.59841,0.31392,2.5506,3.44331,-2.73699
-0.26487,-2.14839,2.21706,-0.2943,2.06991,2.24649
1.53036,-1.81485,-1.14777,-1.18701,0.85347,1.89333
-0.00981,-0.52974,0.85347,2.09934,1.62846,-1.41264
1.54998,-0.81423,1.44207,1.61865,1.57941,0.54936
0.32373,2.3544,-1.29492,0.06867,2.56041,-0.82404
-1.03005,-0.47088,-2.71737,-0.06867,-1.33416,0.89271
1.54017,-1.40283,-1.60884,-0.74556,0.10791,0.62784
0.80442,-2.19744,1.65789,1.59903,-2.06991,-0.16677
-8.99577,-5.77809,-7.89705,-4.52241,-1.50093,-1.19682
-0.22563,-0.41202,-0.79461,-0.47088,2.28573,-0.12753
3.64932,-1.04967,-1.25568,1.44207,-1.58922,3.05091
-1.78542,-5.48379,-1.10853,-0.05886,-1.64808,-1.90314
0.43164,2.23668,1.01043,0.69651,1.88352,3.37464
-2.4525,2.943,4.32621,2.19744,-0.70632,-2.09934
-0.21582,0.17658,-3.07053,-0.51012,3.36483,3.83571
4.27716,2.0601,2.1582,-0.17658,0.16677,-0.03924
-0.16677,0.06867,1.71675,-0.92214,-3.0411,1.72656
-1.32435,-1.60884,2.42307,2.51136,2.52117,-0.3924
1.03986,0.23544,1.79523,0.91233,-0.08829,1.91295
2.79585,3.45312,1.28511,-2.53098,0.77499,-1.84428
-1.03005,-0.89271,2.72718,0.46107,2.77623,2.2563
2.50155,4.64013,1.16739,3.924,2.34459,3.05091
-0.84366,3.64932,1.55979,-0.6867,1.53036,-0.40221
0.74556,-0.5886,1.29492,-0.90252,1.42245,-1.1772
-0.56898,0.79461,-1.74618,3.75723,1.42245,1.88352
-2.60946,-2.06991,3.32559,0.32373,1.59903,-1.7658
-0.61803,-2.37402,0.0981,0.21582,1.59903,-1.83447
-0.84366,2.88414,1.43226,1.11834,1.16739,3.49236
0.0,1.22625,-1.09872,-2.02086,0.24525,1.48131
-0.56898,-1.90314,0.67689,0.34335,0.32373,1.15758
0.55917,2.29554,3.24711,0.26487,-0.37278,0.48069
1.79523,0.40221,0.15696,-0.26487,-0.12753,1.80504
1.49112,-2.22687,-0.1962,-4.11039,-1.15758,2.80566
-0.06867,0.0981,-0.92214,-2.33478,-0.71613,1.46169
-1.0791,-2.0601,-1.23606,-1.01043,2.21706,-2.48193
1.2753,0.7848,-1.48131,-1.18701,-1.6677,0.24525
2.02086,3.03129,3.31578,0.6867,0.0,-1.99143
-0.59841,-1.1772,1.53036,2.0601,1.89333,-0.37278
0.79461,1.94238,-1.75599,-0.82404,-2.8449,2.80566
2.0601,3.39426,3.28635,-0.43164,1.97181,-1.16739
-2.85471,2.28573,-0.8829,0.40221,-2.98224,-1.962
-2.03067,-2.14839,-0.14715,-2.05029,0.34335,0.31392
1.64808,0.51993,-0.60822,0.8829,2.70756,-3.1392
0.76518,0.17658,-0.96138,-1.03986,-0.66708,1.74618
1.58922,-0.01962,-1.00062,-1.25568,1.71675,1.60884
-1.87371,-2.59965,1.38321,2.30535,1.64808,-2.78604
1.31454,0.18639,1.14777,-1.8639,0.54936,-0.1962
-8.91729,-3.18825,-9.35874,-6.87681,-6.94548,-7.52427
-1.29492,-1.12815,1.05948,0.70632,0.73575,-0.23544
2.03067,-0.26487,-0.66708,1.72656,-0.33354,4.10058
0.5886,0.16677,-4.27716,0.36297,-1.16739,1.43226
0.62784,0.65727,-2.59965,-2.02086,2.46231,4.44393
-1.31454,3.24711,2.38383,1.4715,-3.32559,-4.05153
0.53955,0.16677,2.12877,-0.07848,-0.67689,-2.69775
-1.18701,-0.90252,1.93257,0.86328,-2.79585,1.34397
-5.50341,-7.56351,-4.68918,-4.16925,-1.10853,-3.19806
3.75723,0.47088,4.55184,3.05091,1.60884,-2.17782
-0.02943,-0.97119,-0.90252,-0.3924,3.27654,1.28511
0.3924,-0.37278,-2.23668,0.51993,1.51074,1.03986
1.28511,0.13734,-2.11896,0.02943,-3.40407,3.81609
-1.7658,-0.50031,-0.01962,-0.12753,-2.03067,1.34397
-1.32435,1.16739,-2.19744,-1.09872,-2.44269,-0.53955
-6.39612,-4.71861,-7.48503,-6.10182,-3.66894,-5.75847
3.34521,1.7658,1.67751,0.28449,1.57941,5.99391
2.1582,0.28449,-1.25568,0.53955,-1.11834,0.00981
0.00981,1.31454,3.69837,0.13734,-0.28449,1.962
2.70756,1.99143,3.58065,1.45188,1.63827,-1.57941
-1.59903,1.89333,-1.88352,0.08829,-2.20725,-0.15696
-7.90686,-0.40221,-5.35626,-5.11101,-2.57022,-3.89457
0.89271,-0.07848,-0.35316,1.46169,-0.99081,-0.38259
0.06867,1.41264,-0.99081,0.64746,0.80442,2.68794
1.35378,1.78542,2.05029,2.6487,-0.80442,0.48069
0.06867,-0.48069,-0.59841,-0.55917,-1.06929,1.55979
-1.73637,-0.30411,1.80504,-1.55979,0.63765,-1.31454
-2.12877,-0.84366,1.1772,1.78542,-0.03924,0.07848
0.90252,1.41264,1.29492,0.44145,-1.5696,2.0601
0.84366,0.13734,0.84366,0.17658,-0.59841,-4.60089
-0.71613,0.86328,2.52117,-2.61927,-0.86328,-1.67751
-1.2753,-1.22625,1.03986,1.53036,3.93381,-2.09934
-0.96138,-0.72594,2.98224,1.85409,-1.18701,-3.21768
1.15758,-0.80442,1.48131,0.50031,0.00981,-0.86328
3.88476,2.36421,2.13858,1.05948,1.78542,6.92586
0.79461,3.50217,-0.96138,-1.36359,1.3734,-1.54017
-1.14777,3.22749,-1.81485,-0.82404,0.86328,0.20601
2.61927,0.46107,-0.20601,2.59965,0.83385,4.46355
0.28449,1.15758,3.57084,2.99205,0.55917,-1.79523
-0.8829,2.18763,0.59841,-2.16801,0.45126,1.70694
0.32373,2.51136,0.84366,-0.81423,0.53955,4.87557
-1.88352,-0.26487,0.10791,-0.95157,1.2753,1.74618
4.29678,0.52974,0.59841,-0.03924,1.4715,-0.13734
0.66708,0.03924,-0.35316,-0.63765,-1.15758,0.92214
0.27468,0.08829,0.82404,-1.26549,-0.46107,0.85347
-1.24587,-1.39302,-0.01962,0.36297,-0.1962,3.29616
-0.46107,0.53955,3.2373,-3.29616,-3.44331,-1.54998
3.52179,4.95405,0.981,2.98224,1.32435,0.92214
0.42183,1.55979,-0.7848,-0.60822,-0.40221,3.05091
0.03924,-1.09872,0.20601,-0.51993,-0.36297,2.46231
-0.50031,0.99081,2.28573,0.99081,0.63765,-0.26487
-1.42245,0.84366,1.3734,-1.90314,2.80566,1.23606
-3.45312,0.13734,-1.34397,1.03986,0.6867,1.35378
3.32559,2.10915,3.49236,0.40221,-0.84366,-0.80442
0.26487,-3.03129,-1.58922,-0.50031,1.57941,1.08891
5.37588,3.14901,2.27592,1.58922,0.22563,5.57208
0.20601,-2.23668,-0.64746,1.26549,-2.72718,-2.54079
1.97181,-1.15758,2.17782,-0.82404,0.28449,1.04967
0.08829,0.69651,-0.36297,-0.92214,-0.85347,0.27468
-5.1012,-6.09201,-3.97305,-0.96138,1.62846,-1.18701
-4.30659,-6.22935,-4.48317,-2.17782,-3.52179,-3.8259
-4.94424,-8.99577,-7.33788,-1.30473,-2.65851,-4.63032
-0.03924,1.58922,2.42307,0.10791,0.11772,-0.04905
1.89333,1.99143,0.84366,-1.74618,-0.13734,4.28697
0.0,-0.63765,0.06867,0.7848,-0.12753,0.22563
1.13796,0.77499,2.57022,0.02943,0.23544,-4.04172
-9.38817,-5.1993,-7.50465,-5.16006,-4.97367,-4.25754
-0.71613,0.44145,-0.48069,-0.15696,-0.43164,-0.51993
-1.09872,0.03924,0.53955,1.03986,0.48069,-1.13796
-1.24587,-0.34335,3.11958,-0.05886,-0.59841,-1.81485
-0.64746,1.87371,-1.59903,-1.02024,-1.81485,3.09015
1.7658,1.94238,0.99081,-1.54017,0.06867,5.51322
-1.36359,0.24525,1.24587,-1.54017,0.84366,-1.25568
-0.89271,0.07848,0.44145,-0.93195,-0.77499,0.2943
2.11896,-1.98162,-0.63765,-3.36483,1.8639,0.14715
1.2753,1.77561,1.53036,-0.36297,1.79523,0.66708
-0.81423,0.0,3.02148,-1.19682,-1.45188,-0.44145
-2.2563,2.11896,1.04967,0.91233,-0.34335,-0.76518
1.13796,1.26549,3.18825,-0.75537,0.31392,0.4905
-2.40345,-2.11896,-0.22563,-1.74618,-0.04905,0.38259
0.92214,0.60822,-1.79523,0.21582,0.79461,-2.61927
-1.39302,-1.48131,0.45126,-2.43288,0.12753,1.90314
1.52055,0.72594,0.15696,0.06867,1.6677,-1.63827
2.1582,2.3544,0.52974,0.17658,2.19744,5.14044
2.58003,0.62784,-0.01962,-0.27468,1.36359,2.23668
-0.8829,1.03005,1.38321,-0.54936,0.79461,-0.60822
1.20663,-3.84552,2.19744,-2.83509,0.13734,-0.07848
-1.91295,1.50093,0.01962,-0.60822,-0.24525,0.60822
1.83447,3.59046,5.01291,-0.45126,0.96138,-2.12877
2.49174,-1.31454,-0.93195,-2.89395,1.19682,3.1392
-2.61927,2.02086,-0.90252,-0.54936,-1.05948,-0.44145
0.02943,-1.10853,-1.08891,-0.74556,0.17658,-3.61008
2.49174,0.01962,0.24525,-0.26487,2.31516,-0.75537
1.21644,-1.67751,-1.00062,-0.27468,1.31454,-0.21582
-1.05948,-3.25692,-1.05948,2.00124,-1.93257,-1.10853
0.81423,0.48069,1.35378,3.30597,2.66832,0.04905
3.63951,6.07239,0.55917,3.44331,-0.2943,0.0981
0.79461,2.8449,2.13858,1.25568,-1.90314,-2.58984
-0.42183,-0.70632,-2.10915,-2.06991,1.94238,-1.0791
2.09934,0.59841,1.36359,1.09872,0.91233,-0.20601
3.44331,3.47274,0.66708,3.32559,2.44269,4.60089
-4.01229,0.53955,-4.10058,-4.22811,-0.66708,0.08829
0.79461,-0.32373,2.90376,-0.31392,2.01105,0.83385
2.13858,0.99081,0.63765,1.02024,0.60822,0.30411
0.2943,2.93319,0.84366,3.27654,1.83447,0.27468
3.68856,4.32621,0.66708,2.23668,0.37278,1.65789
0.30411,2.98224,-0.44145,-0.31392,0.32373,0.59841
-0.24525,-1.42245,-0.47088,-0.42183,2.88414,1.78542
-0.92214,1.29492,2.39364,-1.15758,-0.40221,0.06867
2.51136,-1.83447,-1.39302,0.74556,-0.51993,3.18825
-0.3924,0.51012,1.32435,1.21644,0.95157,1.3734
2.80566,0.15696,2.19744,-0.5886,2.89395,1.6677
-0.44145,1.31454,0.1962,1.22625,1.21644,3.21768
0.51993,0.64746,0.21582,0.51993,-2.02086,2.48193
-2.29554,-0.0981,2.36421,1.34397,-0.21582,-0.03924
0.37278,-1.44207,-0.40221,-0.0981,-0.10791,0.65727
3.63951,2.62908,1.92276,3.45312,1.57941,7.18092
1.38321,0.42183,0.6867,-0.07848,-0.07848,3.91419
-2.71737,-1.38321,3.25692,-0.84366,0.67689,2.10915
4.32621,2.46231,3.4335,4.905,-2.09934,-1.03005
-1.38321,-0.40221,1.83447,-0.81423,0.69651,0.981
-0.7848,0.31392,1.39302,0.32373,-1.11834,-0.84366
1.19682,0.73575,-0.03924,-0.03924,-0.54936,-0.26487
1.95219,0.73575,-2.33478,-1.36359,0.86328,1.25568
4.05153,0.92214,-0.65727,2.65851,-0.14715,4.32621
1.98162,1.38321,2.70756,0.53955,0.05886,1.48131
-0.26487,-0.90252,1.6677,1.44207,1.79523,0.31392
2.87433,0.981,-0.10791,1.3734,-0.1962,1.3734
6.50403,1.88352,0.41202,2.37402,0.60822,6.03315
0.6867,-0.84366,-0.25506,0.56898,-0.03924,-1.24587
3.50217,1.63827,3.52179,-0.95157,1.78542,0.33354
0.73575,3.67875,-0.83385,-0.89271,1.06929,1.33416
0.90252,1.7658,1.5696,0.55917,1.80504,5.80752
0.05886,-2.48193,0.50031,-1.23606,-0.61803,-2.02086
4.43412,1.88352,2.11896,-0.31392,1.50093,0.28449
1.16739,2.67813,0.0981,0.11772,-1.38321,4.42431
-0.01962,-1.63827,-1.74618,0.62784,0.23544,-2.05029
0.42183,-0.44145,0.71613,0.76518,-0.23544,0.60822
-0.34335,2.98224,0.65727,1.4715,0.00981,-2.0601
0.04905,2.61927,0.41202,2.46231,1.97181,-0.41202
2.47212,-1.44207,1.30473,-1.70694,0.47088,-3.69837
-1.32435,1.69713,-3.05091,1.63827,-1.5696,1.59903
0.56898,2.85471,-0.36297,2.2563,0.74556,3.28635
0.8829,0.79461,-1.46169,-2.1582,1.98162,3.36483
-0.14715,-0.12753,0.01962,1.53036,-0.08829,-2.68794
1.48131,-1.32435,0.79461,1.55979,0.63765,-2.58984
-0.72594,1.92276,1.03986,2.61927,0.03924,-1.4715
1.53036,0.59841,2.70756,0.85347,-0.51012,2.38383
0.60822,3.07053,1.77561,0.981,1.08891,1.80504
0.96138,-0.1962,-0.40221,1.83447,1.31454,-3.63951
1.09872,-0.21582,-1.67751,-2.0601,1.22625,1.39302
-0.60822,-0.93195,-0.13734,-2.58984,0.30411,0.02943
3.8259,0.25506,1.83447,2.46231,1.10853,5.17968
-0.05886,1.53036,0.90252,-0.6867,1.23606,3.20787
1.36359,-1.65789,-0.7848,1.03005,0.84366,-1.92276
-2.88414,0.6867,-2.09934,-1.3734,0.51012,-2.81547
-1.57941,0.55917,-1.22625,-0.70632,1.57941,1.77561
-3.18825,-0.67689,-0.04905,-0.52974,-1.25568,-1.57941
2.0601,1.72656,-4.10058,-0.75537,-2.4525,-1.35378
-0.06867,0.66708,-0.47088,-0.37278,-0.44145,1.31454
-5.97429,1.52055,-1.91295,-2.90376,-1.87371,-3.39426
-1.31454,-2.56041,0.80442,2.03067,0.34335,-1.28511
0.71613,-3.71799,1.49112,-3.58065,-0.33354,-1.11834
0.16677,1.41264,-0.01962,1.90314,0.99081,1.52055
0.981,-1.18701,-1.12815,2.44269,1.19682,-1.34397
2.80566,-0.25506,1.63827,0.27468,2.30535,-1.23606
-1.23606,1.52055,1.11834,-0.72594,-0.72594,-2.60946
-1.03986,-1.83447,-1.2753,0.02943,-1.08891,0.34335
1.83447,-2.18763,-0.75537,-1.10853,0.6867,0.56898
-1.13796,0.50031,0.17658,-1.15758,0.04905,-1.04967
-1.03986,1.34397,-0.8829,-2.40345,-2.96262,-1.11834
0.57879,-1.15758,-2.39364,2.03067,-1.67751,3.31578
2.53098,-0.33354,-0.5886,-0.47088,2.39364,-0.3924
1.51074,1.64808,-0.00981,2.12877,1.13796,1.60884
0.24525,-0.43164,0.73575,0.03924,4.93443,3.80628
1.77561,0.28449,-0.56898,0.0981,0.52974,0.36297
2.4525,3.18825,4.50279,3.74742,2.52117,-4.63032
2.58003,-0.45126,0.75537,-0.3924,-3.0411,-0.73575
-0.22563,-0.36297,0.51993,0.84366,3.83571,-3.29616
1.1772,-1.36359,1.59903,0.31392,0.14715,0.42183
-0.89271,-2.20725,-2.3544,-0.01962,-0.00981,-2.57022
-0.24525,3.08034,-0.54936,0.61803,2.32497,0.75537
1.92276,-1.0791,-1.41264,0.35316,0.16677,1.95219
0.56898,-0.4905,2.44269,-0.24525,2.30535,1.85409
2.18763,0.16677,-1.25568,0.67689,-0.21582,0.26487
-0.71613,-1.67751,-0.24525,-0.13734,2.67813,-2.57022
3.18825,0.56898,-2.59965,1.14777,-0.0981,-1.18701
-1.10853,0.53955,2.12877,-2.69775,-2.29554,-1.91295
1.02024,0.36297,-0.12753,2.77623,4.40469,1.20663
1.31454,-1.03005,0.28449,-0.44145,-0.72594,0.69651
2.08953,-0.3924,1.44207,0.28449,0.77499,1.88352
-1.42245,-1.61865,3.02148,1.84428,-1.64808,4.0221
2.41326,2.0601,1.44207,1.70694,1.73637,0.96138
-0.48069,-2.50155,0.04905,1.92276,-1.69713,-2.76642
0.89271,1.69713,-6.20973,-1.1772,-0.46107,-4.04172
0.37278,0.84366,1.65789,0.75537,2.12877,-6.69042
-3.01167,0.33354,-0.52974,-0.74556,-1.05948,-3.20787
1.11834,-0.08829,1.30473,1.73637,-2.58984,1.00062
-0.83385,-1.33416,0.11772,1.31454,1.92276,-0.48069
2.22687,-0.17658,-2.11896,0.6867,1.4715,-0.56898
-1.6677,0.48069,0.67689,-1.57941,1.36359,-2.21706
2.52117,3.77685,0.80442,0.65727,-0.48069,4.7088
1.26549,1.57941,1.03005,2.44269,3.0411,1.50093
2.85471,1.55979,0.37278,1.74618,-0.05886,4.60089
-0.5886,0.85347,-2.16801,-1.01043,3.29616,-0.17658
1.77561,0.76518,-3.80628,-0.05886,1.38321,-4.19868
0.38259,0.24525,1.41264,-0.42183,-1.1772,5.67999
2.5506,1.54017,1.30473,0.92214,-1.41264,3.40407
-0.70632,0.03924,0.54936,2.12877,-1.8639,-3.41388
-1.18701,0.04905,-2.27592,0.36297,-2.38383,-0.74556
-1.30473,-0.67689,-1.46169,-1.42245,0.03924,-0.23544
1.05948,-0.70632,-1.18701,2.7468,-0.15696,2.17782
1.32435,-3.97305,1.25568,-3.93381,0.13734,-0.86328
-0.52974,-0.46107,1.01043,0.8829,1.85409,-3.0411
-0.81423,-1.34397,1.87371,0.45126,1.7658,0.69651
-0.15696,-0.30411,-0.55917,0.85347,0.55917,0.95157
2.44269,-2.95281,-0.25506,1.48131,2.26611,2.03067
-1.34397,-0.1962,-0.55917,3.05091,-1.38321,-0.80442
3.36483,-1.33416,0.59841,-2.14839,1.6677,2.28573
2.34459,0.71613,-2.92338,1.69713,0.45126,2.82528
0.48069,2.62908,0.46107,1.09872,-2.10915,-2.04048
0.8829,0.97119,2.52117,0.06867,-0.23544,3.27654
2.10915,-0.3924,0.47088,0.11772,1.19682,3.3354
1.65789,-0.25506,0.73575,1.25568,3.64932,1.91295
0.79461,3.45312,-0.35316,0.48069,-0.03924,-0.5886
2.22687,-0.13734,-0.13734,0.02943,2.12877,-1.53036
