RMS,Standard_Deviation,Peak_to_Peak,Prediction
1.3187914459458707,1.101344543909852,2.52117,1
2.486994625054505,2.669767664279047,6.994529999999999,1
1.2222212820312042,1.3181576452116794,3.60027,1
1.716796713650163,1.8043858814787923,4.55184,1
0.5699094993944214,0.600160374466692,1.73637,1
1.2644185580534637,1.2788831624155508,3.8259,1
3.065974216109783,2.287572667127757,6.36669,1
1.0929458318004603,0.921167183669718,2.41326,1
1.9807132578947413,2.055466961719404,5.14044,1
2.1590842052361,1.8070328889868053,5.26797,1
2.080036178795936,2.278224746823719,6.857189999999999,1
1.6030772706579055,1.649749190428654,5.05215,1
3.133894540144897,2.1573592976205886,4.787280000000001,1
1.5023559402984366,1.1895354828125135,3.45312,1
1.9604829509970243,2.0445359568738333,4.98348,1
1.2500727146050346,1.3618692235894017,3.84552,1
1.4430373286232063,1.5232079800998943,3.91419,1
1.81565406512364,1.9845284893193145,5.45436,1
1.6639545293366644,1.6504023994044603,4.58127,1
5.002585429420472,2.971006723605653,6.59232,-1
2.237332470622102,2.047614364190679,5.70942,1
3.357579089798184,3.031359314741491,8.23059,1
1.4854782579862955,1.6171738632781576,4.18887,1
2.0079450909325187,2.179892959372088,6.54327,1
1.644489794875602,1.6855100728829835,5.06196,1
1.4914372853224502,1.6048242534900825,4.36545,1
2.599622235700795,2.2550236281134617,5.80752,1
1.90737028558956,1.7972221651398583,5.07177,1
0.8489949055500863,0.7136058598063779,1.81485,1
2.7865868653426182,2.6580767802003016,7.66161,1
1.40879706451994,1.5002523372153098,4.5420300000000005,1
2.6476188626858663,2.855048778867009,8.112870000000001,1
1.6089995042883014,1.648687173868954,4.93443,1
1.6921468025410795,1.8197633732961,5.14044,1
2.1762912539800365,2.24683196742213,5.46417,1
2.415873919733809,2.634034628024089,8.20116,1
1.7400287300645356,1.901859380992717,5.218920000000001,1
1.7866727610421556,1.9336544393944848,5.71923,1
2.082213422742732,2.001292094910186,4.89519,1
1.514361325328272,1.399848387344144,3.0312900000000003,1
0.8842523809128252,0.9351508243647118,2.30535,1
1.533762467626588,1.6775692796543455,4.72842,1
2.303613462985924,2.375749632320292,6.21954,1
1.7724682010828854,1.6087373107471583,4.38507,1
3.001205394312425,2.4738225387343373,6.28821,1
1.4577123058752026,1.5948980417945218,4.50279,1
1.624589511799827,1.7421125633523225,5.01291,1
1.5458819083455242,1.398706713013847,3.98286,1
2.122193470409802,1.9542486858611416,5.48379,1
2.1272060038111023,2.3144899687209706,5.28759,1
0.8657938682215299,0.9330422283851896,2.41326,1
