RMS,Standard_Deviation,Peak_to_Peak
1.132916972112255,1.2380670847575264,2.8154700000000004
2.283613343990177,2.501233880026016,6.26859
1.7106522994021902,1.6271209163027807,4.62051
0.9763209160670481,1.0564554745705093,2.6585099999999997
1.7424099188767264,1.5014321708955087,4.01229
1.5000641620277446,1.6430973966749507,4.16925
2.267931832606527,2.4840532992651347,5.778090000000001
2.3795637441451327,2.599360619742863,7.5242700000000005
2.237866494509894,2.2727612713767367,6.20973
0.7661226885427687,0.7186564339098342,1.87371
2.549716318073444,1.848651921836558,4.97367
1.669473512862663,1.7120562720629247,4.05153
1.9893872158154633,2.0406631432233002,5.55246
0.7145268013517758,0.7551385164789305,2.2563
5.145228880958553,2.3552725195760256,6.4746
1.6904445198526925,1.77953147629369,4.82652
1.768323363697941,1.8266420202984492,5.07177
2.066020314529845,2.1880251504107533,6.150869999999999
1.8957343800490616,2.038948184638344,5.366070000000001
3.6144758291348413,3.064293951839477,7.42617
2.5444140852561716,2.4625308128082377,6.66099
1.9497071648583537,2.051352083763292,5.1698699999999995
2.545532754945416,1.06878888257691,3.0116699999999996
1.9187726385244293,1.932947590016346,5.47398
1.8112981324039399,1.983187199583035,4.45374
2.145270783572554,2.335231298820312,6.19992
1.9574862954692684,2.119672165045812,6.09201
2.684458895475958,2.3856258050666703,5.62113
2.040707943998847,2.1293591212475174,6.150869999999999
1.3742172568411444,1.4116132101677146,4.25754
1.9112723412690302,1.7030077119613993,3.7670399999999997
1.431072452882802,0.6823887522519696,1.6578899999999999
0.9639874589173865,1.055653548466541,2.8743299999999996
1.1042533877693108,1.1707020160057808,2.76642
1.1454409060924968,1.1381023488553215,3.21768
1.9490242421786346,1.9590056650760357,5.20911
1.3214401365555686,1.2410897190292087,3.12939
1.224797259467868,1.0779876266636832,2.76642
4.653555255989769,2.7487315405164616,7.573320000000001
1.1114921926851307,1.1680081136704488,2.73699
1.6989152748739413,1.8506108468394968,5.18949
5.317903791861978,4.2271789717398995,10.95777
1.545274820412214,1.6927485929103592,4.63032
0.9384415754057361,0.9137406352516013,2.4721200000000003
1.9694333438072995,1.825440413752254,5.05215
1.4440762065244341,1.2747477535065517,2.9331899999999997
2.002810266300829,1.7878510811474204,5.12082
2.1722561021320668,1.4369657728804817,3.26673
1.9381102692700434,1.1811731576149196,3.0411
1.9647489617124119,1.9978300433795666,5.1993
1.7082033686742335,1.0279784741277416,2.8449
1.449132146303435,1.5839236652913549,4.15944
1.4818079957605845,1.4881309778645158,3.99267
1.8202639382655474,1.784281425423131,5.27778
0.8359727979127073,0.9096450006183731,2.8252800000000002
1.853661736253408,1.3965997349670378,3.22749
1.5549597852677735,1.2264304907168608,3.5316
1.213291186669548,1.0270606192966412,2.8939500000000002
2.0257946910657063,2.1629785711351834,5.02272
2.357290132365976,2.0712601781306956,5.24835
1.384490736859586,1.5000181838197828,4.218299999999999
2.0383093261818725,1.9246676658997521,5.111009999999999
1.241446359211706,1.1329424554495255,3.47274
1.7653594033652185,1.932320169130882,5.366070000000001
2.3160846988074506,1.7399015188768587,4.7480400000000005
1.2153253158928272,1.3225890848596928,3.1391999999999998
1.0364455735348577,1.1271799568658059,2.97243
0.9314163208791223,0.8105617005755947,2.0601000000000003
1.0174614327088767,1.044613770744958,2.53098
2.2785647671835005,1.8826895434855955,4.492979999999999
1.4926520254734523,1.6250811060097894,4.73823
2.0712733424876593,2.260705932995267,6.63156
1.6456549122158022,1.6807100179983459,4.67937
0.8473023698774836,0.9278344812950207,2.7468000000000004
1.7615666337524676,1.810368100953505,4.49298
1.5233690802789717,1.2811987694616318,3.2863499999999997
1.0999091109950858,1.1043710345124051,2.58003
2.000378233572341,1.2235145369263087,2.92338
1.923806615658133,1.9963233500888575,5.52303
4.266489189040563,2.606456263688305,6.97491
1.8882445043611273,2.066754602043987,5.66037
1.502761578544647,1.6094908774857968,4.37526
0.7498288970825278,0.8138556368300216,2.32497
2.023632042949014,1.9398755141580606,4.39488
1.3354157142066285,1.4585164104904682,3.74742
1.0663910703864694,1.159789298502103,3.40407
1.6159921815714333,1.7677790576313546,4.79709
1.3555027625386824,1.4750980510969431,3.95343
2.4872364616779,1.1843829855920762,3.58065
1.2733049972610646,1.3767511650657862,3.924
1.8683565013000063,1.806614777729331,4.532220000000001
2.5779309997845172,2.8237314349827956,7.710660000000001
2.2351879233746765,1.9750886622326604,5.6898
1.411305254843898,1.4187093885606028,3.59046
1.5710861245806993,1.4664085215893967,4.13982
1.301745477483982,1.3556329167403687,3.4335
1.5280262493982226,1.6725565726127172,4.81671
2.0215265890905316,2.2006346866756417,5.82714
1.6784897577435498,1.7589788669424087,5.38569
3.4349992012662827,2.1607639406561745,5.89581
1.6232660090231668,1.772270918395379,4.72842
5.1456310001544034,2.6252734289879216,7.47522
1.7757545245050061,1.689812484650294,5.0325299999999995
5.081076533939437,2.440634550863771,5.326829999999999
1.964491792678198,1.9365612541512855,5.24835
1.604747294311475,1.7578541892432378,5.0031
1.6832942381829745,1.8345242077552424,5.2974
2.0049873738255806,1.72932242647807,4.92462
0.514627775387221,0.5637464825965658,1.14777
1.9093412113867967,2.090225335010558,4.96386
0.7630284173279525,0.8072722057088303,2.10915
1.9705691244790173,2.1570083505610267,4.98348
1.8544057270861733,2.009258677808808,5.9841
1.9887663096879933,1.7650631879425733,4.5126
1.6814780700175664,1.7499428754305097,4.64013
1.373002871155046,1.4589947029101922,4.35564
2.0498205682693302,2.1219977114785022,5.03253
0.8133233506422891,0.8448151161999884,2.04048
1.2224968363762745,0.9318518948362985,2.4917399999999996
1.742147548989465,1.8825123320153843,5.74866
1.703177231999066,1.8418955330311217,4.96386
1.6944580266710652,1.8525313369090413,4.4145
1.8197483894758637,1.8934875633919541,4.98348
2.451014970394918,2.5115490397601237,7.49484
1.6894004906178997,1.6571371485909066,4.91481
2.3605470691028385,2.5046328004460054,6.26859
5.969244605990779,2.6526966791078848,6.013530000000001
1.2135291180066508,1.2855330334262127,3.05091
2.5992581874546437,2.270936956542387,5.97429
1.684856195376923,1.8331107852282145,4.04172
1.060955014904025,1.1160903293685507,2.92338
1.4745705962754039,0.6954914101266816,1.8246600000000002
1.1530541185044179,0.9352588733179708,2.49174
1.0305792925825747,1.095626663366678,2.99205
2.041568399625641,2.2158478876831778,6.65118
0.8298104210300085,0.8464709392944332,2.36421
1.5412890997960116,1.681191880467545,4.39488
2.5142291910742744,1.6016548793138925,4.09077
1.3794711170227525,1.3437145815685712,3.5316
2.5869461673370786,2.49525984463342,5.366070000000001
1.1862327827412291,1.0092657807485599,2.38383
1.9670782779035512,2.0309780201174013,4.93443
1.9006395042327202,2.0718331374196137,4.82652
1.091212767818449,1.0875466465168286,2.7468000000000004
1.43756950791953,1.5585246754543223,4.48317
1.3506010501995027,1.4415159956240513,4.22811
1.3365742494526818,0.7679670014004507,2.3544
1.6592342183670152,1.795435480043769,4.6793700000000005
1.5961586489757214,1.7381666467631922,4.39488
1.2449298421196273,1.3398271841845872,3.6296999999999997
1.1757480420778934,1.2746873566918282,3.7866600000000004
3.168328801474052,2.525885459879367,6.45498
1.7786290218170848,1.922427131901233,4.6793700000000005
1.0762945577535918,1.1261051075765531,3.1490099999999996
1.609876495387146,1.2615929530557786,3.47274
0.5784296335769806,0.4962218266058034,1.38321
2.619514932368205,2.8253731026326414,7.023960000000001
2.7741695976183576,2.487114578958919,6.13125
2.403953794137899,2.550965333451241,6.91605
3.302649816450421,2.2083586149264796,4.9540500000000005
1.390651842680259,1.365563510727348,3.60027
1.398019654690162,0.946957221737075,2.59965
2.2630183780848974,1.629670041397951,3.9436199999999997
1.7296739107271057,1.8686586596245982,5.2974
1.7515681056270693,1.9080428984564262,4.28697
1.727669771180245,1.7680158513627642,5.18949
3.3702692480423577,2.2965124094243428,4.8069
1.4192270902325672,1.420322909605418,2.943
1.814072103555975,1.8507980458061868,5.6505600000000005
2.4162855119894253,2.2493234031303726,5.6505600000000005
1.5313605863577657,1.6775128684186003,4.59108
1.2034488554151357,1.3182927031581415,3.31578
1.805537540124824,1.7914682390932863,4.99329
1.0086903227700759,1.0972021971678694,3.02148
1.0634239094077207,1.1421413009080794,3.24711
2.123579894258749,1.9950141096944651,5.41512
2.4276430227589065,2.609197526273164,6.39612
2.2674791643033902,2.4555307253606093,6.710039999999999
1.3890592812943585,1.2493244588936854,3.38445
1.417519541293876,1.4588594775063155,4.1986799999999995
1.4867949610992097,1.6186252270831565,3.8651400000000002
1.2737017292521826,1.3446166838322362,3.5316
1.6910042335842923,1.8468524612431823,5.366070000000001
2.2725135498605944,2.4774681910450433,6.1803
2.882927398149319,2.36585528228588,5.287590000000001
0.5741294991985693,0.6246256388830033,1.93257
2.114352769052506,2.246842675373601,6.35688
2.1139999934839167,2.309772780883436,5.69961
2.0548340196108295,1.384349392425915,4.29678
1.4429539637666893,1.4044103720458632,3.80628
1.9440720660253314,2.0016310794349694,5.081580000000001
1.318110189134429,1.4278319357823595,4.394880000000001
2.7457750141171435,2.207005099747166,5.90562
1.9987177855940543,2.1145901955958277,5.58189
1.3987766616225765,1.5065937257933872,4.38507
2.675841219784911,1.713126753664188,5.16987
2.1129564953401196,2.271608536909474,5.84676
1.3613179272308142,1.4627496226353982,4.00248
1.7587964863366086,1.7179146592278676,4.43412
0.9801576133204293,0.7273107801139758,1.80504
1.3193447080842824,1.4408582562035728,4.1202000000000005
1.5955003221090243,1.7356040598794416,5.28759
1.0817424918158665,1.130680700657794,2.6094600000000003
1.6919856569870797,1.469057462820975,3.81609
1.5947763515458837,1.5741642107829794,4.32621
1.4502108986971516,1.5735272618420058,4.60089
1.8497205259038458,2.009089437011205,5.06196
1.4265991039706987,1.4641755008843713,4.0221
1.9125852344536178,1.9114292647623663,4.63032
1.751334583053735,1.918086227748899,4.9540500000000005
0.9300894058637589,0.8195118444537578,2.43288
2.1331017333334104,2.310447651203117,6.20973
1.4474432547426515,1.5111943342800092,4.4145
1.5189088401382094,0.860840775538659,2.31516
1.0118021508427426,0.8844119886738306,2.60946
1.6569609823106877,1.682678581393369,4.56165
2.5217043402627515,1.7353554493647692,3.6591299999999998
1.7780608086198852,1.0125596053122008,2.2366800000000002
1.2315555424137394,1.264195279547428,3.8651400000000002
2.747191204284842,2.966710090588563,6.65118
1.9140690188574705,1.3473348425354406,3.5316
0.8762806867094584,0.9598104534750597,2.68794
0.7255974529654855,0.7524574824333929,1.7952299999999999
1.9977907039026888,2.15714442367682,5.640750000000001
1.349097936122504,1.2159243382834313,2.62908
3.3089402902817695,3.6242203813827327,11.026440000000001
1.0210807353240978,0.8750479674794976,1.87371
5.923046961708137,2.4695467798201354,6.435359999999999
0.9314163208791223,1.001113584145176,2.70756
2.115141559517944,2.2588747222632777,6.38631
1.2268057740530895,1.2967531229459213,3.6297
1.592058529844302,1.721194250312846,5.0031
1.3039675967983255,1.2315933104235341,3.7179900000000004
1.23490457902625,1.0864591608339451,3.18825
1.5655737579398805,1.422340619932511,3.96324
1.6180702143448535,1.240294662824121,3.29616
3.4632333648990508,2.059219247440641,4.944240000000001
1.1371210485036323,1.2454360701015528,3.06072
2.6888826449289303,2.519424971964833,7.08282
3.0633259819434824,3.09578949684083,6.35688
2.150028108362772,1.712138712625236,5.1012
1.7977120546683776,1.5723525614568763,3.74742
2.2165064906401697,2.3393980861815713,5.738849999999999
2.086864708599961,2.260575384144488,6.07239
2.047033059063776,2.2403256604699235,6.17049
2.3615015398682253,2.491806943982619,5.83695
1.6561670336955752,1.4346992242975527,4.13001
4.639428245031923,2.526821909965164,7.200539999999999
2.9106729030758505,3.1515974323253912,9.29988
1.200720222803797,1.3076905396423115,3.39426
1.5602526672305355,1.679850910527479,4.64013
1.7939832145953876,1.890836889641727,5.0031
1.3009443387977826,1.4121687234711016,4.05153
1.5402064486133018,1.4812829302162365,3.3354
1.853151151188159,1.9997559276646737,5.23854
1.989350934425598,2.178046826025556,6.1410599999999995
4.217758133801652,3.243794344940813,7.54389
1.275161646341357,1.246505814138065,3.61989
1.888091600439449,2.034144758985948,5.915430000000001
1.9733996204393067,1.6951545641828654,4.55184
1.2188637144488303,0.8298742040574584,2.03067
0.6893808385065543,0.7551448885346441,2.07972
2.660756421743636,2.7866944988265216,6.6708
1.759863144750182,1.6829654711698634,4.93443
0.6062786355711374,0.6481062456650144,1.65789
2.309055341389634,2.51837049630113,7.21035
1.7927668758235131,1.929928125716085,5.01291
2.003650974171899,1.9392329657470244,5.0031
2.1045517783366603,1.920613281209937,4.64994
0.9154627665011833,0.7665726749304336,2.05029
1.646293183169389,1.6916310827334666,5.06196
1.8636891591276696,2.0338545681414884,5.26797
1.835601910151,1.7227628102527637,4.43412
1.6110865564736117,1.71738799859263,4.4046899999999996
0.996701149592996,1.0168574889530981,3.0803399999999996
1.4999198071063666,1.6149586181168851,4.2575400000000005
1.838439542125332,1.591536580097988,4.42431
1.433938810619198,1.443392964580332,3.87495
1.6795119195022106,1.8390798043124719,4.86576
4.035325742910974,2.482853958451846,7.0337700000000005
1.4440762065244341,1.5198272637211112,4.17906
2.660213835925601,1.9096562027626858,5.53284
1.6684980737477644,1.72458200333878,4.91481
2.3068001715471587,2.5092086703401133,6.611940000000001
0.8225301346151398,0.756827353885944,1.9521899999999999
1.7326294880181394,1.6425320996041448,4.345829999999999
1.3393195087804852,1.3960012605438434,3.45312
4.157989841546033,2.884873988235881,7.79895
5.397697884158579,2.2844518164386836,5.80752
1.5439560472047122,1.5057971868216515,3.5904599999999998
2.080444826521482,1.9240175377475124,5.56227
0.9106142738009327,0.9898430975210162,2.50155
1.3417603367964042,1.4386959507832084,3.88476
2.2398581039543553,2.370786307997834,5.97429
1.8238511110285291,1.9812120174075263,5.12082
1.9926619096073472,2.182663640710588,6.38631
4.706338340923866,3.1952346154281064,7.34769
3.789209064303526,1.447870924329928,4.01229
0.9942198256924873,1.018087074586452,2.56041
1.1069807315396234,0.6487864594148063,1.55979
2.157895273941717,1.9426145009960156,4.7578499999999995
1.749813635105179,1.7424467395590606,4.91481
4.468610241540428,3.265670269552638,7.857810000000001
0.7585800946175689,0.8246879060044472,2.05029
2.009079058573853,2.198032607592526,5.82714
1.3631017651114683,1.4892008669719476,3.9338100000000003
1.08491089975168,1.1764749267026475,3.36483
2.424492760434644,2.5662604997544576,7.13187
1.053916992390767,1.1542734087684772,3.48255
0.6451893137289241,0.7045852237948225,1.65789
1.8958739774178026,2.0720003497176345,5.464169999999999
1.4116859278182239,1.5390886458680668,4.77747
0.949806949200731,0.8263355347980625,2.21706
1.6266023289821026,1.7719016330569821,5.24835
1.015433727084146,1.0578619310855268,2.70756
2.764491535282754,2.1776204030156405,5.83695
1.2811474404610892,1.0434569487621423,2.40345
5.28026230658099,4.056876445749858,10.4967
1.197382736555025,1.1442626668208662,2.63889
1.4638008081190554,1.5349489371148475,4.05153
1.9103490009681476,1.9596114460780227,4.57146
1.1025744666688053,0.9547991241250697,2.58984
1.3479382656486905,0.7192810810802686,1.8540899999999998
1.1008638459409956,1.1951140957080206,3.50217
1.514975507475286,1.642387571028836,4.5420300000000005
1.8942912715181899,1.9414921076713136,5.84676
2.540610080502319,2.446274520553652,6.867
2.1062658652696244,1.788324703100642,4.65975
1.185191189196916,1.2942918590140322,3.02148
6.327097641351838,3.8603050114362722,9.01539
1.398897056773657,1.5265160666661848,4.47336
0.9103324098646604,0.9939568295403981,2.61927
2.153080837869308,2.2593262748438967,5.9841
2.0255294354563205,2.2148943759375976,5.80752
1.8272249713705204,1.9987378475427937,5.67999
2.4525653991280234,1.4905777698328926,4.38507
1.4974261553245287,1.6373876456203034,4.8951899999999995
2.33195826335936,1.9005838065263,5.11101
1.3649537784481935,1.4508013831258917,4.3164
1.8419739039682401,1.9876393133966734,5.24835
1.4121914392000825,1.4823739920512637,3.80628
1.9856386726441444,1.926370294216561,5.07177
3.7176750658173447,1.9831443345051816,5.876189999999999
1.1188203573630575,1.1523709194656033,3.10977
1.5407895091640518,1.6868151657576473,4.92462
3.043011294548543,2.2737406009107546,5.846760000000001
1.1558536491485416,1.265716851760298,2.7566100000000002
7.659401070814872,2.790372835024023,7.7499
3.1188498202061603,2.513540756287831,6.6708
1.3065788216751408,1.2359574838440035,3.18825
6.420063543190207,3.715292781544948,9.29007
2.3864459103864055,2.1699371118352717,5.081580000000001
1.5844744424414046,1.7230085832839024,4.5126
1.952539152193881,2.079708431571599,5.79771
1.3060324326371073,1.3464810192201002,3.06072
1.6668486209161286,1.4670121664219422,3.95343
1.1215194278299419,1.1825343639319748,3.17844
1.33344449563902,1.4586835557824047,4.27716
0.904029335751888,0.9804112233139726,3.0705299999999998
2.262238608668414,2.4781524077889157,5.90562
1.5716322156598852,1.2748874101817775,3.5316
1.8628455570041225,1.9905108051025495,5.70942
2.164166933210098,2.295866976712719,6.60213
1.182549283729858,1.2081324670208975,3.36483
0.6379769161968167,0.6200665018528255,1.46169
1.0517765777483354,1.0441023461902572,2.66832
2.646534253462441,2.8877975226926833,7.12206
0.6153901956076323,0.6513549436290478,1.61865
2.1167144698919595,2.30029265060557,5.79771
1.0931219216766261,1.160415607457087,3.2961600000000004
1.800195142047106,1.9113487067173274,5.32683
1.858945388520061,1.9476214432276104,4.6205099999999995
7.629204686764539,2.4742400492737158,6.464790000000001
2.6122091627298913,1.2207584917050545,3.6395099999999996
1.8653408246886145,1.9639487696857065,5.768280000000001
5.294830307295032,4.099413038495877,10.97739
2.0029984553788354,2.193560018789092,5.75847
0.6681130970876114,0.7177184438204162,2.03067
1.8257013560684014,1.9910941120675336,4.64994
1.566879454776276,1.6830788792210543,4.03191
1.6945574143415736,1.8561252797373349,5.3072099999999995
1.0213398878923705,0.9118059462626904,2.68794
2.3437210314369756,1.6547776762816206,4.37526
1.5471627561442913,1.2317183272972763,3.42369
1.1866653838593253,1.0714163857389898,3.0116699999999996
1.334742942498667,1.4334208275276314,3.71799
1.5442261239533541,1.6516847363707154,4.30659
0.28990721619166365,0.31359282950985984,0.80442
2.654159512303283,2.321953986811539,5.40531
6.711476447123986,1.666761053324681,4.669560000000001
1.6551692171497148,1.8020162717356356,4.45374
2.4390725925543917,2.0375577030724803,4.68918
1.8297644328300844,1.6862635733567868,4.7578499999999995
2.252351218504787,2.455974203227713,6.90624
1.367448551518484,1.4289155438268561,4.18887
1.8354140351702666,1.9797121211630744,4.96386
1.645016393611322,1.4557645567432942,3.8749499999999997
1.8282692529548266,1.8122515830976669,5.11101
2.4536736491738265,1.9598938070084306,5.503410000000001
0.9796829408793439,1.024183106143623,2.5506
1.9165729154535187,1.9256949207675655,5.24835
2.460165978912805,2.4288313247485918,6.0723899999999995
0.6857299934741079,0.6612381483777233,1.88352
1.5536595565309665,1.6967802818868445,4.16925
0.7604490284693642,0.7739752216964053,2.3445899999999997
0.9571497235542619,1.0484499170871253,2.80566
5.8572642176488845,3.927218403907529,10.02582
0.8886943197748031,0.8994152684494521,2.49174
1.250265160795901,0.8353144434522847,2.2366800000000002
2.5590878770374412,2.754802179445922,7.6027499999999995
1.1574622185842611,1.0928078749121457,2.7566100000000002
1.59637468181815,1.5960571536852932,3.48255
2.2389556515594498,2.26967658940872,6.73947
1.2743312089484429,1.3958449946609401,3.61008
1.4296707760530045,1.5441409510015591,3.9240000000000004
2.1023251906638993,2.2671304066241977,6.09201
2.4518884337485667,2.417900666079978,7.01415
1.8323047515765492,2.0070925964962356,4.92462
1.9415664584170174,1.757241835909332,4.64994
1.8550326968546942,1.1326196241457236,2.8645199999999997
2.4183954809025754,2.3591156587225646,6.81795
2.2563746400697733,2.3904516367728506,6.19992
1.1589647649518944,1.2688543882416137,3.9043799999999997
2.156772618891477,2.113135634198619,5.7879000000000005
2.578033657305505,2.6783467934231373,6.40593
2.4364605204784255,2.5998640836378346,7.05339
2.0159768794433135,1.7291155830973244,4.75785
2.3580792813961957,2.5812674541918357,7.33788
2.5037066291900096,2.5685026762746426,7.1711100000000005
1.3810515073305558,1.4680821506850357,4.20849
1.4974154440067728,1.6389972667182822,3.49236
2.437013434236668,2.6688783662111693,7.50465
2.769071256152503,1.5703692833566252,4.375260000000001
2.380129875290422,2.5617245533487787,6.11163
1.951257252042898,2.092716971009219,5.71923
1.3287632023803186,1.4477911613489012,3.51198
1.5569029413389903,1.5796526925340264,3.93381
1.631235165449789,1.7866987947832729,4.69899
0.7777583467247395,0.8023516579904351,1.8246600000000002
2.0070542377200473,2.1980041485652384,5.885999999999999
2.255901877919339,0.7758132715802173,1.89333
1.687172653450144,1.84688459433447,5.01291
2.2666089385798336,1.979314279873209,5.464169999999999
5.048758220681597,1.7780274317231441,4.66956
1.0961623355598384,1.0628355196360346,3.12939
1.0993329540225747,0.8051534217526496,2.0601
1.890078386588768,1.7642887950077788,4.071149999999999
2.494335980386363,1.3289189076952739,2.82528
1.8325454610732035,1.9585045262546625,5.218920000000001
1.391136173402877,1.4170532832289688,3.9240000000000004
1.212973872286621,1.209639697674477,3.39426
2.6106245239884647,2.121054943566998,6.51384
1.404378393720866,1.5328534398532692,3.55122
1.310140099226033,1.3045701781813044,3.67875
1.2426150591192753,1.1880135468545805,3.61008
2.0480318305998075,2.018290781862217,5.5132200000000005
2.462114573918119,1.3914716465382972,3.0607200000000003
2.778375469577501,3.0434392599803926,7.79895
1.295662968676654,1.3180347426225152,3.70818
1.8028660958179894,1.5532888953024804,4.38507
2.205130749286763,2.4132872498461513,6.69042
0.4650533253294723,0.5043777577173679,1.20663
3.201370916490309,3.444088283837974,8.662230000000001
2.342608692131488,2.3551635574350245,5.96448
2.127058966742577,2.319122177350732,5.886
1.6426648984348573,1.4903765350507903,3.73761
1.309368596499855,1.4264293235488397,4.13982
1.4409573258427884,1.5356206888291133,4.05153
1.625413686819451,1.770401072254533,4.37526
1.885681728235176,1.9552587588756634,5.41512
1.2486027313160901,1.356697345744437,4.07115
2.1619498105876556,2.3632830921580257,6.82776
2.6266202485894303,2.7762727523209967,7.64199
1.39744015276147,1.0480168898591282,3.08034
2.281754826597284,1.7398194719452935,4.11039
1.9875319855162081,1.5686524358537808,4.5126
1.0321422322771219,1.1096912545884103,2.8154700000000004
1.6843991870990678,1.843775516108184,4.76766
1.2539288179557881,0.9190038158789114,2.5506
1.2116508345435164,1.0448716917354015,2.7860400000000003
1.9965057236582118,1.9703175994037103,5.55246
2.864220420978455,2.692936427409678,7.33788
2.205999779261095,2.11566624561626,5.7290399999999995
2.219821863798985,0.4707982429024135,1.1771999999999998
1.4863256146955148,1.6001430175456195,3.7866600000000004
1.8578536007850563,1.7382450807840648,5.2974
1.4196508320358214,1.469610907403725,3.74742
1.1194867804489699,0.9927215916056223,2.78604
2.4668232840132673,2.1962988532506227,5.99391
1.9510311887307183,1.9322164092771803,5.12082
1.5450724047597253,1.5223453304391878,4.37526
2.405717909585411,2.435526206042546,6.04296
1.0497693177312815,1.1420921485545725,3.05091
1.4430873452255064,1.5663890500351438,4.05153
1.9178738170432381,2.091326959717203,5.53284
1.228549923161448,1.34487431619464,2.91357
1.1441098692214835,1.251156441836911,3.11958
2.0681696593727508,2.178654279391294,5.09139
1.3422921826301455,1.1508500084676543,2.80566
2.3659562948943074,2.5170383986880296,7.47522
2.21727702477611,1.2640975827996825,3.58065
1.500187120078692,1.6088808744807679,3.75723
1.2456189313951518,1.1396064942031525,3.12939
3.6600284821842575,2.744276269182824,6.7689
2.4201225595824685,2.4451642288402633,6.22935
2.083634146869359,2.267478456938456,6.180300000000001
2.1126148749121314,2.297325228895552,6.12144
0.6359876793617939,0.6802511765811214,1.78542
1.928004035070985,1.976907701525289,6.0625800000000005
1.7986352540051025,1.939104761375723,5.3955
4.83939009679939,2.8323765249909836,7.86762
1.0497311197159014,1.008965375401951,2.40345
1.6276078041254287,1.7594821393211129,4.640129999999999
2.081215641446124,2.253224103394955,6.22935
1.4025955923037832,1.013003039437691,3.06072
1.3868115877075733,1.4983395488873674,3.80628
1.7130977293050154,1.6481705064434322,4.39488
1.1619502250957225,1.1471018311553687,3.25692
0.9669943462347647,0.9673558710784775,2.62908
2.0845576753834374,1.1962891773647373,3.5904599999999998
1.3341058996384059,1.4583536453514971,4.08096
1.9107855447171458,0.6656839804291522,1.5499799999999997
2.1872230451076544,2.2924474874225584,5.66037
0.9781017687848234,0.9075390009470667,2.69775
2.511158810300535,1.8611072208741763,4.905
0.7812563119105023,0.7271321292585,2.0306699999999998
1.1401285372272725,1.2443164250623715,3.80628
2.0035108806916924,2.160690451709823,5.42493
2.0794886192042505,2.0899275818936887,6.38631
1.66188561415941,1.0171366406879658,2.62908
1.265946196842504,1.3639169608007669,3.45312
3.450820015286222,1.3932963106245564,3.96324
1.700453451082975,1.8485920548027897,5.74866
1.6977158526384795,1.603479435303116,4.26735
1.4523052586663727,1.5888778242741006,4.355639999999999
1.6484205898071038,1.6448730584333855,5.02272
1.8490266974681573,2.0134914472900056,5.58189
2.2241277057646665,2.1412460881435367,6.1410599999999995
2.065806809892929,2.047576764539,4.7578499999999995
1.8303209765229704,2.002323295035045,5.45436
1.1874963466470116,1.30081734384194,3.18825
2.1370682156519947,2.2599686587539223,6.337260000000001
2.118146128422211,1.5600110692395743,4.16925
1.3161130513371562,1.3607381184342562,3.29616
1.801856050576738,1.7969392355001879,4.3164
1.2051336453481,1.0094755346366746,2.6487000000000003
1.927983237089991,1.7987164015263775,5.081580000000001
1.1154391324496373,1.1951409369442585,3.61008
1.7356724446306104,1.8885281932843894,5.21892
0.8736225903672592,0.7894866312990994,2.20725
1.2547408011019647,0.9957689615919951,2.11896
1.3471884092063737,1.375873629516897,3.79647
1.6746391223484538,1.1973291539923347,3.17844
1.0657516456707914,0.9061541127369008,2.30535
0.6861625754148939,0.7202704824439218,1.87371
2.3181163539606895,2.5159771852940165,6.70023
1.101308134742498,1.1867978364110712,3.09015
1.3643014510913634,1.3672115971238687,3.81609
3.1170725063992335,2.8393316038656,7.96572
1.0431018099639173,1.132473753510429,2.76642
3.0134935114663843,3.223628792145585,9.58437
1.551241954628613,1.6967462514118012,4.22811
0.9596934696558063,1.0062337819016016,2.33478
1.1081609784007014,1.1582019642661638,2.83509
1.2632827261939428,1.233732475279791,3.38445
1.3027185058369286,1.161388273795633,2.99205
1.53097824050507,0.726355259607859,1.9423800000000002
1.7799992021486977,1.7779525569457697,4.905
5.154869528251903,3.9225625717227253,10.50651
1.1980121521503861,1.265522953059327,3.30597
1.857944247898736,1.880990864475423,5.01291
2.1390936883058673,2.0407291650755623,5.67018
2.3328350512413003,2.553523716600259,6.72966
1.0748704383319878,0.6966527600174999,1.97181
3.370262109428583,3.613366719870819,9.25083
1.486293240514805,1.5806423701394317,4.20849
3.1887077671370263,3.462830879601255,9.97677
1.7306658424866426,1.4423002163176708,3.98286
2.1076970111474753,2.032086505953917,5.44455
0.4652946875905634,0.4587752897007423,1.0791
1.3430865709625721,1.4401801698537584,3.81609
1.4477257967412198,1.5074802852143705,4.4145
1.7226399105878163,1.8196928601250264,5.454359999999999
1.3122196685768737,1.1754164989653668,3.21768
2.7881577866397733,2.7160486932012105,7.31826
2.2981621882386807,1.9202232424043826,5.150250000000001
0.9730709058953514,1.0377415969112926,2.6487
1.3772485363942122,1.4962485226458873,4.4046899999999996
1.924490152702788,1.997113782985336,5.97429
2.8695605480804893,3.1076804178357853,8.79957
1.5766402577474672,1.615530585086522,3.96324
1.2873546046447344,1.291670696036726,3.61008
0.6631371343470368,0.7006954596042421,1.77561
1.2828239590840202,0.8838078665637684,2.57022
1.816501923863556,1.9055522032418843,4.45374
1.7802920314937096,1.650515129551983,4.56165
2.3129073150690673,2.299477392452468,6.58251
1.7341655073694666,1.8935731165154412,4.76766
1.6963784896802954,1.7994590433877622,4.93443
2.3477757436135165,2.054214936962537,5.61132
4.80616586230646,3.6396660047427423,10.58499
